,Count,Min,Mean,Median,Max
2023-09-25 13:30:00+02:00,76.0,0.0,304.8157894736842,196.0,2456.0
2023-09-25 14:00:00+02:00,76.0,0.0,311.44736842105266,179.0,1788.0
2023-09-25 14:30:00+02:00,76.0,0.0,289.2894736842105,161.0,1836.0
2023-09-25 15:00:00+02:00,76.0,0.0,279.8421052631579,153.0,1544.0
2023-09-25 15:30:00+02:00,76.0,0.0,229.3421052631579,172.0,1124.0
2023-09-25 16:00:00+02:00,76.0,0.0,297.2894736842105,181.0,2528.0
2023-09-25 16:30:00+02:00,76.0,0.0,279.86842105263156,190.0,1784.0
2023-09-25 17:00:00+02:00,76.0,0.0,253.97368421052633,174.0,1750.0
2023-09-25 17:30:00+02:00,76.0,0.0,288.7894736842105,181.0,3304.0
2023-09-25 18:00:00+02:00,76.0,0.0,297.55263157894734,181.0,2636.0
2023-09-25 18:30:00+02:00,76.0,0.0,353.8421052631579,218.0,1582.0
2023-09-25 19:00:00+02:00,76.0,26.0,437.2631578947368,226.0,2812.0
2023-09-25 19:30:00+02:00,76.0,12.0,577.2368421052631,333.0,3524.0
2023-09-25 20:00:00+02:00,76.0,8.0,574.9736842105264,383.0,4934.0
2023-09-25 20:30:00+02:00,76.0,26.0,473.2105263157895,341.0,2330.0
2023-09-25 21:00:00+02:00,76.0,26.0,445.5,304.0,2866.0
2023-09-25 21:30:00+02:00,76.0,16.0,507.6842105263158,314.0,2966.0
2023-09-25 22:00:00+02:00,76.0,20.0,436.2631578947368,307.0,2250.0
2023-09-25 22:30:00+02:00,76.0,18.0,429.0263157894737,259.0,3402.0
2023-09-25 23:00:00+02:00,76.0,12.0,357.5,226.0,2700.0
2023-09-25 23:30:00+02:00,76.0,18.0,281.89473684210526,199.0,1512.0
2023-09-26 00:00:00+02:00,76.0,48.0,225.07894736842104,174.0,968.0
2023-09-26 00:30:00+02:00,76.0,26.0,237.81578947368422,165.0,1396.0
2023-09-26 01:00:00+02:00,76.0,12.0,224.3421052631579,170.0,964.0
2023-09-26 01:30:00+02:00,76.0,22.0,245.26315789473685,144.0,1722.0
2023-09-26 02:00:00+02:00,76.0,24.0,180.57894736842104,140.0,1970.0
2023-09-26 02:30:00+02:00,76.0,16.0,174.10526315789474,126.0,1974.0
2023-09-26 03:00:00+02:00,76.0,12.0,190.1578947368421,134.0,1958.0
2023-09-26 03:30:00+02:00,76.0,28.0,181.71052631578948,133.0,1948.0
2023-09-26 04:00:00+02:00,76.0,14.0,180.21052631578948,129.0,1942.0
2023-09-26 04:30:00+02:00,76.0,16.0,183.78947368421052,133.0,1924.0
2023-09-26 05:00:00+02:00,76.0,12.0,201.21052631578948,127.0,1926.0
2023-09-26 05:30:00+02:00,76.0,16.0,177.68421052631578,136.0,1944.0
2023-09-26 06:00:00+02:00,76.0,30.0,200.23684210526315,126.0,1956.0
2023-09-26 06:30:00+02:00,76.0,14.0,248.10526315789474,170.0,1936.0
2023-09-26 07:00:00+02:00,76.0,26.0,284.36842105263156,202.0,1392.0
2023-09-26 07:30:00+02:00,76.0,32.0,316.0,248.0,1490.0
2023-09-26 08:00:00+02:00,76.0,40.0,359.36842105263156,256.0,1540.0
2023-09-26 08:30:00+02:00,76.0,24.0,257.89473684210526,185.0,2490.0
2023-09-26 09:00:00+02:00,76.0,20.0,223.89473684210526,155.0,1182.0
2023-09-26 09:30:00+02:00,76.0,0.0,221.6578947368421,164.0,1338.0
2023-09-26 10:00:00+02:00,76.0,0.0,291.07894736842104,179.0,2010.0
2023-09-26 10:30:00+02:00,76.0,0.0,256.92105263157896,157.0,1966.0
2023-09-26 11:00:00+02:00,76.0,0.0,213.47368421052633,144.0,1592.0
2023-09-26 11:30:00+02:00,76.0,0.0,249.92105263157896,151.0,1324.0
2023-09-26 12:00:00+02:00,76.0,0.0,289.10526315789474,165.0,2088.0
2023-09-26 12:30:00+02:00,76.0,0.0,324.05263157894734,172.0,2254.0
2023-09-26 13:00:00+02:00,76.0,0.0,281.2368421052632,165.0,1938.0
2023-09-26 13:30:00+02:00,76.0,0.0,310.1842105263158,131.0,2104.0
2023-09-26 14:00:00+02:00,76.0,0.0,325.7631578947368,148.0,3940.0
2023-09-26 14:30:00+02:00,76.0,0.0,289.8157894736842,163.0,3612.0
2023-09-26 15:00:00+02:00,76.0,0.0,236.44736842105263,160.0,1954.0
2023-09-26 15:30:00+02:00,76.0,0.0,211.39473684210526,153.0,1160.0
2023-09-26 16:00:00+02:00,76.0,0.0,220.6578947368421,165.0,1234.0
2023-09-26 16:30:00+02:00,76.0,0.0,251.3684210526316,171.0,1716.0
2023-09-26 17:00:00+02:00,76.0,0.0,232.1315789473684,178.0,1118.0
2023-09-26 17:30:00+02:00,76.0,0.0,274.42105263157896,189.0,1200.0
2023-09-26 18:00:00+02:00,76.0,0.0,391.7631578947368,237.0,2046.0
2023-09-26 18:30:00+02:00,76.0,2.0,379.7368421052632,233.0,1868.0
2023-09-26 19:00:00+02:00,76.0,34.0,468.55263157894734,301.0,1902.0
2023-09-26 19:30:00+02:00,76.0,26.0,569.2105263157895,293.0,2314.0
2023-09-26 20:00:00+02:00,76.0,14.0,461.1578947368421,313.0,2102.0
2023-09-26 20:30:00+02:00,76.0,38.0,419.36842105263156,292.0,2770.0
2023-09-26 21:00:00+02:00,76.0,30.0,450.6578947368421,315.0,1912.0
2023-09-26 21:30:00+02:00,76.0,12.0,425.2368421052632,308.0,1994.0
2023-09-26 22:00:00+02:00,76.0,42.0,396.6578947368421,303.0,2258.0
2023-09-26 22:30:00+02:00,76.0,34.0,429.7105263157895,260.0,2346.0
2023-09-26 23:00:00+02:00,76.0,12.0,342.05263157894734,233.0,2318.0
2023-09-26 23:30:00+02:00,76.0,38.0,302.10526315789474,229.0,2342.0
2023-09-27 00:00:00+02:00,76.0,46.0,258.60526315789474,193.0,2284.0
2023-09-27 00:30:00+02:00,76.0,12.0,245.52631578947367,166.0,2260.0
2023-09-27 01:00:00+02:00,76.0,38.0,228.42105263157896,157.0,2170.0
2023-09-27 01:30:00+02:00,76.0,28.0,239.8421052631579,151.0,2158.0
2023-09-27 02:00:00+02:00,76.0,14.0,210.23684210526315,145.0,2146.0
2023-09-27 02:30:00+02:00,76.0,12.0,231.02631578947367,150.0,2108.0
2023-09-27 03:00:00+02:00,76.0,30.0,213.02631578947367,152.0,2128.0
2023-09-27 03:30:00+02:00,76.0,22.0,204.42105263157896,151.0,2126.0
2023-09-27 04:00:00+02:00,76.0,14.0,189.21052631578948,141.0,2104.0
2023-09-27 04:30:00+02:00,76.0,20.0,209.0,146.0,2108.0
2023-09-27 05:00:00+02:00,76.0,30.0,187.21052631578948,138.0,2114.0
2023-09-27 05:30:00+02:00,76.0,10.0,180.52631578947367,142.0,2096.0
2023-09-27 06:00:00+02:00,76.0,14.0,197.89473684210526,126.0,2068.0
2023-09-27 06:30:00+02:00,76.0,42.0,221.73684210526315,163.0,2086.0
2023-09-27 07:00:00+02:00,76.0,12.0,287.94736842105266,180.0,2086.0
2023-09-27 07:30:00+02:00,76.0,14.0,325.9736842105263,211.0,2070.0
2023-09-27 08:00:00+02:00,76.0,14.0,355.94736842105266,188.0,2900.0
2023-09-27 08:30:00+02:00,76.0,16.0,310.2894736842105,201.0,2082.0
2023-09-27 09:00:00+02:00,76.0,34.0,297.2105263157895,189.0,1436.0
2023-09-27 09:30:00+02:00,76.0,2.0,275.5263157894737,165.0,1300.0
2023-09-27 10:00:00+02:00,76.0,0.0,320.7894736842105,185.0,2068.0
2023-09-27 10:30:00+02:00,76.0,0.0,324.8421052631579,171.0,2030.0
2023-09-27 11:00:00+02:00,76.0,0.0,328.92105263157896,170.0,2942.0
2023-09-27 11:30:00+02:00,76.0,0.0,283.39473684210526,177.0,1490.0
2023-09-27 12:00:00+02:00,76.0,0.0,288.55263157894734,179.0,1900.0
2023-09-27 12:30:00+02:00,76.0,0.0,378.63157894736844,200.0,2484.0
2023-09-27 13:00:00+02:00,76.0,0.0,342.13157894736844,198.0,1956.0
2023-09-27 13:30:00+02:00,76.0,0.0,325.63157894736844,222.0,2028.0
2023-09-27 14:00:00+02:00,76.0,0.0,402.1578947368421,213.0,3352.0
2023-09-27 14:30:00+02:00,76.0,0.0,425.60526315789474,220.0,3318.0
2023-09-27 15:00:00+02:00,76.0,0.0,366.7894736842105,214.0,3228.0
2023-09-27 15:30:00+02:00,76.0,0.0,326.42105263157896,179.0,2986.0
2023-09-27 16:00:00+02:00,76.0,0.0,302.0263157894737,177.0,2920.0
2023-09-27 16:30:00+02:00,76.0,0.0,263.92105263157896,180.0,1354.0
2023-09-27 17:00:00+02:00,76.0,0.0,322.57894736842104,195.0,2076.0
2023-09-27 17:30:00+02:00,76.0,0.0,323.39473684210526,193.0,1788.0
2023-09-27 18:00:00+02:00,76.0,0.0,329.1578947368421,196.0,2058.0
2023-09-27 18:30:00+02:00,76.0,12.0,443.07894736842104,254.0,3822.0
2023-09-27 19:00:00+02:00,76.0,26.0,459.92105263157896,284.0,2312.0
2023-09-27 19:30:00+02:00,76.0,24.0,443.42105263157896,318.0,2462.0
2023-09-27 20:00:00+02:00,76.0,10.0,500.5263157894737,347.0,2288.0
2023-09-27 20:30:00+02:00,76.0,26.0,395.63157894736844,314.0,1390.0
2023-09-27 21:00:00+02:00,76.0,28.0,378.0263157894737,302.0,1654.0
2023-09-27 21:30:00+02:00,76.0,12.0,352.2105263157895,286.0,1612.0
2023-09-27 22:00:00+02:00,76.0,24.0,415.5,248.0,2604.0
2023-09-27 22:30:00+02:00,76.0,22.0,374.6578947368421,226.0,2476.0
2023-09-27 23:00:00+02:00,76.0,24.0,339.0,210.0,2428.0
2023-09-27 23:30:00+02:00,76.0,14.0,314.89473684210526,224.0,2056.0
2023-09-28 00:00:00+02:00,76.0,22.0,237.6315789473684,174.0,1490.0
2023-09-28 00:30:00+02:00,76.0,22.0,254.69736842105263,169.0,1544.0
2023-09-28 01:00:00+02:00,76.0,12.0,210.14473684210526,158.0,1312.0
2023-09-28 01:30:00+02:00,76.0,12.0,208.07894736842104,138.0,1916.0
2023-09-28 02:00:00+02:00,76.0,14.0,218.21052631578948,132.0,1960.0
2023-09-28 02:30:00+02:00,76.0,12.0,184.6184210526316,136.0,1948.0
2023-09-28 03:00:00+02:00,76.0,12.0,197.98684210526315,128.0,1942.0
2023-09-28 03:30:00+02:00,76.0,14.0,177.71052631578948,127.0,1946.0
2023-09-28 04:00:00+02:00,76.0,10.0,196.5921052631579,154.0,1944.0
2023-09-28 04:30:00+02:00,76.0,28.0,177.18421052631578,130.0,1948.0
2023-09-28 05:00:00+02:00,76.0,12.0,183.22368421052633,128.0,1944.0
2023-09-28 05:30:00+02:00,76.0,12.0,189.51315789473685,139.0,1942.0
2023-09-28 06:00:00+02:00,76.0,14.0,194.1578947368421,136.0,1938.0
2023-09-28 06:30:00+02:00,76.0,36.0,254.43421052631578,162.0,1944.0
2023-09-28 07:00:00+02:00,76.0,12.0,277.07894736842104,170.0,1248.0
2023-09-28 07:30:00+02:00,76.0,12.0,322.0263157894737,231.0,2264.0
2023-09-28 08:00:00+02:00,76.0,24.0,327.8157894736842,212.0,1534.0
2023-09-28 08:30:00+02:00,76.0,24.0,285.64473684210526,206.0,1340.0
2023-09-28 09:00:00+02:00,76.0,2.0,266.17105263157896,204.0,1024.0
2023-09-28 09:30:00+02:00,76.0,0.0,219.53947368421052,156.0,978.0
2023-09-28 10:00:00+02:00,76.0,0.0,255.6578947368421,154.0,2012.0
2023-09-28 10:30:00+02:00,76.0,0.0,249.80263157894737,161.0,2026.0
2023-09-28 11:00:00+02:00,76.0,0.0,259.5657894736842,158.0,1856.0
2023-09-28 11:30:00+02:00,76.0,0.0,306.82894736842104,190.0,1802.0
2023-09-28 12:00:00+02:00,76.0,0.0,252.5921052631579,147.0,1148.0
2023-09-28 12:30:00+02:00,76.0,0.0,318.10526315789474,198.0,1940.0
2023-09-28 13:00:00+02:00,76.0,0.0,356.36842105263156,237.0,1924.0
2023-09-28 13:30:00+02:00,76.0,0.0,392.2236842105263,206.0,3388.0
2023-09-28 14:00:00+02:00,76.0,0.0,315.64473684210526,167.0,1938.0
2023-09-28 14:30:00+02:00,76.0,0.0,389.14473684210526,165.0,2624.0
2023-09-28 15:00:00+02:00,76.0,0.0,282.88157894736844,155.0,2930.0
2023-09-28 15:30:00+02:00,76.0,0.0,264.9605263157895,156.0,2922.0
2023-09-28 16:00:00+02:00,76.0,0.0,256.4078947368421,157.0,2922.0
2023-09-28 16:30:00+02:00,76.0,0.0,256.69736842105266,169.0,2854.0
2023-09-28 17:00:00+02:00,76.0,0.0,247.27631578947367,173.0,1282.0
2023-09-28 17:30:00+02:00,76.0,0.0,288.88157894736844,171.0,2416.0
2023-09-28 18:00:00+02:00,76.0,0.0,313.67105263157896,204.0,1976.0
2023-09-28 18:30:00+02:00,76.0,0.0,309.9342105263158,183.0,1812.0
2023-09-28 19:00:00+02:00,76.0,18.0,506.2236842105263,223.0,3554.0
2023-09-28 19:30:00+02:00,76.0,18.0,497.7236842105263,310.0,3186.0
2023-09-28 20:00:00+02:00,76.0,18.0,478.0394736842105,345.0,3350.0
2023-09-28 20:30:00+02:00,76.0,30.0,437.7631578947368,320.0,1670.0
2023-09-28 21:00:00+02:00,76.0,28.0,438.61842105263156,305.0,2272.0
2023-09-28 21:30:00+02:00,76.0,24.0,420.3421052631579,286.0,2214.0
2023-09-28 22:00:00+02:00,76.0,24.0,466.5921052631579,309.0,3064.0
2023-09-28 22:30:00+02:00,76.0,14.0,380.55263157894734,257.0,2236.0
2023-09-28 23:00:00+02:00,76.0,14.0,382.92105263157896,256.0,2284.0
2023-09-28 23:30:00+02:00,76.0,50.0,323.0131578947368,184.0,2376.0
2023-09-29 00:00:00+02:00,74.0,40.0,262.72972972972974,176.0,2322.0
2023-09-29 00:30:00+02:00,76.0,14.0,268.55263157894734,173.0,2344.0
2023-09-29 01:00:00+02:00,76.0,28.0,274.2631578947368,152.0,3142.0
2023-09-29 01:30:00+02:00,76.0,44.0,292.7368421052632,171.0,3050.0
2023-09-29 02:00:00+02:00,76.0,10.0,246.68421052631578,149.0,2996.0
2023-09-29 02:30:00+02:00,76.0,14.0,234.3421052631579,153.0,2348.0
2023-09-29 03:00:00+02:00,76.0,22.0,203.8421052631579,133.0,2328.0
2023-09-29 03:30:00+02:00,76.0,10.0,205.26315789473685,147.0,2328.0
2023-09-29 04:00:00+02:00,76.0,14.0,206.78947368421052,132.0,2294.0
2023-09-29 04:30:00+02:00,76.0,12.0,219.76315789473685,150.0,2312.0
2023-09-29 05:00:00+02:00,76.0,12.0,198.92105263157896,142.0,2286.0
2023-09-29 05:30:00+02:00,76.0,22.0,188.31578947368422,133.0,2322.0
2023-09-29 06:00:00+02:00,76.0,12.0,218.3684210526316,147.0,2298.0
2023-09-29 06:30:00+02:00,76.0,14.0,242.60526315789474,162.0,2310.0
2023-09-29 07:00:00+02:00,76.0,22.0,311.2631578947368,200.0,2272.0
2023-09-29 07:30:00+02:00,76.0,18.0,352.92105263157896,254.0,2478.0
2023-09-29 08:00:00+02:00,76.0,16.0,316.10526315789474,240.0,2254.0
2023-09-29 08:30:00+02:00,76.0,38.0,303.3157894736842,199.0,2446.0
2023-09-29 09:00:00+02:00,76.0,4.0,261.2631578947368,168.0,2518.0
2023-09-29 09:30:00+02:00,76.0,0.0,305.44736842105266,178.0,2468.0
2023-09-29 10:00:00+02:00,76.0,0.0,389.7894736842105,172.0,3098.0
2023-09-29 10:30:00+02:00,76.0,0.0,274.4736842105263,167.0,2000.0
2023-09-29 11:00:00+02:00,76.0,0.0,292.3157894736842,195.0,1852.0
2023-09-29 11:30:00+02:00,76.0,0.0,301.36842105263156,185.0,1594.0
2023-09-29 12:00:00+02:00,76.0,0.0,295.2631578947368,212.0,1306.0
2023-09-29 12:30:00+02:00,76.0,0.0,408.2631578947368,217.0,2606.0
2023-09-29 13:00:00+02:00,76.0,0.0,311.2894736842105,204.0,1822.0
2023-09-29 13:30:00+02:00,76.0,0.0,268.86842105263156,171.0,1202.0
2023-09-29 14:00:00+02:00,76.0,0.0,281.13157894736844,164.0,1886.0
2023-09-29 14:30:00+02:00,76.0,0.0,294.8421052631579,203.0,1880.0
2023-09-29 15:00:00+02:00,76.0,0.0,290.7894736842105,178.0,1658.0
2023-09-29 15:30:00+02:00,76.0,0.0,283.2631578947368,173.0,2586.0
2023-09-29 16:00:00+02:00,76.0,0.0,284.0,155.0,2274.0
2023-09-29 16:30:00+02:00,76.0,0.0,314.6842105263158,176.0,3978.0
2023-09-29 17:00:00+02:00,76.0,0.0,265.86842105263156,154.0,3094.0
2023-09-29 17:30:00+02:00,76.0,0.0,323.6842105263158,195.0,3106.0
2023-09-29 18:00:00+02:00,76.0,0.0,424.7368421052632,245.0,3044.0
2023-09-29 18:30:00+02:00,76.0,14.0,419.3421052631579,223.0,2998.0
2023-09-29 19:00:00+02:00,76.0,12.0,453.10526315789474,263.0,3022.0
2023-09-29 19:30:00+02:00,76.0,26.0,522.2894736842105,343.0,3176.0
2023-09-29 20:00:00+02:00,76.0,26.0,508.55263157894734,315.0,2418.0
2023-09-29 20:30:00+02:00,76.0,10.0,493.2368421052632,324.0,2326.0
2023-09-29 21:00:00+02:00,76.0,18.0,562.6315789473684,389.0,2600.0
2023-09-29 21:30:00+02:00,76.0,30.0,541.6578947368421,355.0,2698.0
2023-09-29 22:00:00+02:00,76.0,12.0,475.94736842105266,310.0,2712.0
2023-09-29 22:30:00+02:00,76.0,14.0,550.578947368421,306.0,3242.0
2023-09-29 23:00:00+02:00,76.0,40.0,433.1842105263158,263.0,2534.0
2023-09-29 23:30:00+02:00,76.0,12.0,372.6578947368421,244.0,2404.0
2023-09-30 00:00:00+02:00,73.0,12.0,325.26027397260276,222.0,2340.0
2023-09-30 00:30:00+02:00,73.0,18.0,339.28767123287673,212.0,2316.0
2023-09-30 01:00:00+02:00,73.0,12.0,343.56164383561645,198.0,2336.0
2023-09-30 01:30:00+02:00,73.0,36.0,342.3013698630137,186.0,2754.0
2023-09-30 02:00:00+02:00,73.0,12.0,318.0,188.0,2302.0
2023-09-30 02:30:00+02:00,73.0,12.0,276.8493150684931,154.0,2308.0
2023-09-30 03:00:00+02:00,73.0,26.0,280.4109589041096,164.0,2350.0
2023-09-30 03:30:00+02:00,73.0,14.0,271.45205479452056,146.0,2304.0
2023-09-30 04:00:00+02:00,73.0,12.0,266.3835616438356,144.0,2358.0
2023-09-30 04:30:00+02:00,73.0,40.0,245.75342465753425,146.0,2346.0
2023-09-30 05:00:00+02:00,73.0,22.0,242.82191780821918,126.0,2366.0
2023-09-30 05:30:00+02:00,73.0,12.0,259.3972602739726,146.0,2350.0
2023-09-30 06:00:00+02:00,73.0,32.0,285.94520547945206,156.0,2350.0
2023-09-30 06:30:00+02:00,73.0,32.0,267.5068493150685,144.0,2316.0
2023-09-30 07:00:00+02:00,73.0,12.0,308.2739726027397,152.0,2386.0
2023-09-30 07:30:00+02:00,73.0,24.0,319.2054794520548,162.0,3414.0
2023-09-30 08:00:00+02:00,73.0,36.0,321.9178082191781,192.0,2490.0
2023-09-30 08:30:00+02:00,73.0,12.0,415.8082191780822,196.0,2792.0
2023-09-30 09:00:00+02:00,73.0,26.0,398.3835616438356,216.0,2986.0
2023-09-30 09:30:00+02:00,73.0,0.0,432.16438356164383,254.0,2606.0
2023-09-30 10:00:00+02:00,73.0,0.0,460.5753424657534,268.0,2544.0
2023-09-30 10:30:00+02:00,73.0,30.0,568.7123287671233,272.0,3560.0
2023-09-30 11:00:00+02:00,73.0,6.0,533.945205479452,296.0,2880.0
2023-09-30 11:30:00+02:00,73.0,0.0,429.5068493150685,210.0,3348.0
2023-09-30 12:00:00+02:00,73.0,0.0,480.7671232876712,292.0,2604.0
2023-09-30 12:30:00+02:00,73.0,0.0,516.4931506849315,302.0,2954.0
2023-09-30 13:00:00+02:00,73.0,0.0,594.7397260273973,330.0,3238.0
2023-09-30 13:30:00+02:00,74.0,0.0,579.2432432432432,320.0,2994.0
2023-09-30 14:00:00+02:00,74.0,0.0,461.27027027027026,265.0,3008.0
2023-09-30 14:30:00+02:00,74.0,0.0,416.0,256.0,2138.0
2023-09-30 15:00:00+02:00,74.0,0.0,402.4054054054054,275.0,1606.0
2023-09-30 15:30:00+02:00,74.0,0.0,400.64864864864865,262.0,2092.0
2023-09-30 16:00:00+02:00,74.0,0.0,328.8918918918919,211.0,2650.0
2023-09-30 16:30:00+02:00,74.0,0.0,363.43243243243245,224.0,1860.0
2023-09-30 17:00:00+02:00,74.0,0.0,411.4864864864865,248.0,3898.0
2023-09-30 17:30:00+02:00,74.0,0.0,384.5405405405405,220.0,1646.0
2023-09-30 18:00:00+02:00,74.0,0.0,380.3783783783784,237.0,2050.0
2023-09-30 18:30:00+02:00,74.0,0.0,362.4594594594595,247.0,1248.0
2023-09-30 19:00:00+02:00,74.0,28.0,376.64864864864865,270.0,1884.0
2023-09-30 19:30:00+02:00,74.0,12.0,523.5945945945946,318.0,3208.0
2023-09-30 20:00:00+02:00,74.0,52.0,618.1351351351351,419.0,2602.0
2023-09-30 20:30:00+02:00,74.0,20.0,552.7297297297297,402.0,2532.0
2023-09-30 21:00:00+02:00,74.0,12.0,526.3783783783783,390.0,2716.0
2023-09-30 21:30:00+02:00,74.0,26.0,465.02702702702703,336.0,2122.0
2023-09-30 22:00:00+02:00,74.0,12.0,526.8378378378378,321.0,2764.0
2023-09-30 22:30:00+02:00,74.0,12.0,455.8378378378378,300.0,2586.0
2023-09-30 23:00:00+02:00,74.0,38.0,429.4054054054054,279.0,2532.0
2023-09-30 23:30:00+02:00,74.0,12.0,372.3783783783784,278.0,2390.0
2023-10-01 00:00:00+02:00,72.0,12.0,343.6666666666667,278.0,1474.0
2023-10-01 00:00:00+02:00,75.0,12.0,263.3333333333333,190.0,1064.0
2023-10-01 00:30:00+02:00,75.0,14.0,261.04,178.0,2494.0
2023-10-01 01:00:00+02:00,75.0,22.0,226.82666666666665,162.0,2044.0
2023-10-01 01:30:00+02:00,75.0,22.0,257.0133333333333,168.0,2244.0
2023-10-01 02:00:00+02:00,75.0,14.0,295.0933333333333,154.0,2962.0
2023-10-01 02:30:00+02:00,75.0,12.0,205.52,138.0,2070.0
2023-10-01 03:00:00+02:00,75.0,22.0,163.97333333333333,134.0,630.0
2023-10-01 03:30:00+02:00,75.0,24.0,173.33333333333334,134.0,648.0
2023-10-01 04:00:00+02:00,75.0,24.0,178.93333333333334,132.0,1430.0
2023-10-01 04:30:00+02:00,75.0,12.0,158.88,124.0,1002.0
2023-10-01 05:00:00+02:00,75.0,12.0,192.05333333333334,136.0,2262.0
2023-10-01 05:30:00+02:00,75.0,24.0,230.4,134.0,2350.0
2023-10-01 06:00:00+02:00,75.0,26.0,188.56,132.0,1126.0
2023-10-01 06:30:00+02:00,75.0,14.0,187.22666666666666,152.0,592.0
2023-10-01 07:00:00+02:00,75.0,12.0,236.37333333333333,164.0,2512.0
2023-10-01 07:30:00+02:00,75.0,24.0,246.08,202.0,922.0
2023-10-01 08:00:00+02:00,75.0,0.0,278.6666666666667,192.0,2096.0
2023-10-01 08:30:00+02:00,75.0,30.0,319.7866666666667,212.0,1592.0
2023-10-01 09:00:00+02:00,75.0,18.0,341.0133333333333,194.0,2052.0
2023-10-01 09:30:00+02:00,75.0,0.0,352.1333333333333,200.0,2120.0
2023-10-01 10:00:00+02:00,75.0,0.0,349.62666666666667,234.0,2076.0
2023-10-01 10:30:00+02:00,75.0,0.0,323.70666666666665,214.0,1934.0
2023-10-01 11:00:00+02:00,75.0,0.0,360.24,192.0,1886.0
2023-10-01 11:30:00+02:00,75.0,0.0,383.3333333333333,198.0,2708.0
2023-10-01 12:00:00+02:00,75.0,0.0,395.17333333333335,214.0,2412.0
2023-10-01 12:30:00+02:00,75.0,0.0,410.8,256.0,2116.0
2023-10-01 13:00:00+02:00,75.0,0.0,380.05333333333334,232.0,2536.0
2023-10-01 13:30:00+02:00,75.0,0.0,504.53333333333336,252.0,3036.0
2023-10-01 14:00:00+02:00,75.0,0.0,449.0133333333333,278.0,3070.0
2023-10-01 14:30:00+02:00,75.0,0.0,440.3466666666667,226.0,2882.0
2023-10-01 15:00:00+02:00,75.0,0.0,377.44,232.0,1546.0
2023-10-01 15:30:00+02:00,75.0,0.0,314.16,194.0,2212.0
2023-10-01 16:00:00+02:00,75.0,0.0,315.94666666666666,208.0,1594.0
2023-10-01 16:30:00+02:00,75.0,0.0,303.46666666666664,198.0,1522.0
2023-10-01 17:00:00+02:00,75.0,0.0,292.96,174.0,1712.0
2023-10-01 17:30:00+02:00,75.0,0.0,283.44,216.0,1054.0
2023-10-01 18:00:00+02:00,75.0,0.0,308.7733333333333,210.0,1266.0
2023-10-01 18:30:00+02:00,75.0,0.0,368.1333333333333,226.0,1526.0
2023-10-01 19:00:00+02:00,75.0,0.0,421.92,232.0,2612.0
2023-10-01 19:30:00+02:00,75.0,0.0,474.53333333333336,246.0,2476.0
2023-10-01 20:00:00+02:00,75.0,8.0,489.3333333333333,312.0,2974.0
2023-10-01 20:30:00+02:00,75.0,18.0,558.9333333333333,398.0,2884.0
2023-10-01 21:00:00+02:00,75.0,30.0,501.12,300.0,2488.0
2023-10-01 21:30:00+02:00,75.0,26.0,481.28,308.0,2390.0
2023-10-01 22:00:00+02:00,75.0,12.0,494.18666666666667,334.0,2540.0
2023-10-01 22:30:00+02:00,75.0,12.0,503.94666666666666,334.0,2660.0
2023-10-01 23:00:00+02:00,75.0,26.0,472.64,306.0,2492.0
2023-10-01 23:30:00+02:00,75.0,26.0,433.3333333333333,286.0,2676.0
2023-10-02 00:00:00+02:00,75.0,12.0,315.12,228.0,2434.0
2023-10-02 00:30:00+02:00,75.0,14.0,358.02666666666664,206.0,2292.0
2023-10-02 01:00:00+02:00,75.0,22.0,338.3466666666667,184.0,2938.0
2023-10-02 01:30:00+02:00,75.0,24.0,343.6533333333333,170.0,2970.0
2023-10-02 02:00:00+02:00,75.0,12.0,342.26666666666665,164.0,2908.0
2023-10-02 02:30:00+02:00,75.0,12.0,298.93333333333334,156.0,2826.0
2023-10-02 03:00:00+02:00,75.0,20.0,270.1333333333333,142.0,2336.0
2023-10-02 03:30:00+02:00,75.0,24.0,268.29333333333335,140.0,2322.0
2023-10-02 04:00:00+02:00,75.0,22.0,259.12,146.0,2332.0
2023-10-02 04:30:00+02:00,75.0,14.0,237.97333333333333,130.0,2342.0
2023-10-02 05:00:00+02:00,75.0,12.0,254.10666666666665,142.0,2336.0
2023-10-02 05:30:00+02:00,75.0,20.0,271.46666666666664,160.0,2322.0
2023-10-02 06:00:00+02:00,75.0,22.0,219.92,136.0,2340.0
2023-10-02 06:30:00+02:00,75.0,20.0,237.09333333333333,146.0,2324.0
2023-10-02 07:00:00+02:00,75.0,14.0,255.46666666666667,150.0,2348.0
2023-10-02 07:30:00+02:00,75.0,12.0,265.25333333333333,152.0,2332.0
2023-10-02 08:00:00+02:00,75.0,32.0,318.61333333333334,188.0,2352.0
2023-10-02 08:30:00+02:00,75.0,18.0,310.48,166.0,2358.0
2023-10-02 09:00:00+02:00,75.0,18.0,387.8666666666667,206.0,2924.0
2023-10-02 09:30:00+02:00,75.0,2.0,441.38666666666666,228.0,2520.0
2023-10-02 10:00:00+02:00,75.0,0.0,417.3066666666667,234.0,2712.0
2023-10-02 10:30:00+02:00,75.0,0.0,418.72,206.0,3988.0
2023-10-02 11:00:00+02:00,75.0,16.0,471.3333333333333,268.0,4022.0
2023-10-02 11:30:00+02:00,75.0,10.0,424.6666666666667,228.0,5732.0
2023-10-02 12:00:00+02:00,75.0,0.0,427.28,234.0,5180.0
2023-10-02 12:30:00+02:00,75.0,0.0,434.0,256.0,2328.0
