timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,gas_boiler_heat_kwh,cost_gas_boiler_eur,emissions_gas_boiler_kg
02.11,15:00,3.0409,3.0409,12.5342,3.0409,0.5859,0.2693,2.5077,0.0608,0.3151,12.5342,1.6526,0.2542
02.11,16:00,2.4659,2.4659,13.4095,2.4659,0.4751,0.2693,2.5124,0.0493,0.3213,13.4095,1.768,0.272
02.11,17:00,3.1772,3.1772,13.8446,3.1772,0.6121,0.2693,2.7068,0.0635,0.3444,13.8446,1.8254,0.2808
02.11,18:00,4.3227,4.3227,14.1887,4.3227,0.8328,0.2693,2.9728,0.0865,0.3743,14.1887,1.8707,0.2878
02.11,19:00,4.4632,4.4632,13.7412,4.4632,0.8599,0.2693,2.9409,0.0893,0.368,13.7412,1.8117,0.2787
02.11,20:00,3.4728,3.4728,12.1641,3.4728,0.6691,0.2693,2.5421,0.0695,0.3162,12.1641,1.6038,0.2467
02.11,21:00,3.1666,3.1666,8.637,3.1666,0.6101,0.2693,2.0181,0.0633,0.2385,8.637,1.1388,0.1752
02.11,22:00,2.6618,2.6618,6.1626,2.6618,0.5128,0.2693,1.5946,0.0532,0.1782,6.1626,0.8125,0.125
02.11,23:00,2.1887,2.1887,4.2366,2.1887,0.4217,0.2693,1.2496,0.0438,0.1297,4.2366,0.5586,0.0859
03.11,00:00,1.9864,1.9864,4.489,1.9864,0.3827,0.2693,1.2438,0.0397,0.1308,4.489,0.5919,0.0911
03.11,01:00,1.9061,1.9061,4.5285,1.9061,0.3672,0.2693,1.2336,0.0381,0.13,4.5285,0.5971,0.0919
03.11,02:00,1.9601,1.9601,5.2706,1.9601,0.3776,0.2693,1.3418,0.0392,0.1461,5.2706,0.6949,0.1069
03.11,03:00,1.8541,1.8541,7.3665,1.8541,0.3572,0.2693,1.5977,0.0371,0.1865,7.3665,0.9712,0.1494
03.11,04:00,1.7459,1.7459,11.8544,1.7459,0.3364,0.2693,2.1686,0.0349,0.2754,11.8544,1.563,0.2405
03.11,05:00,1.9724,1.9724,15.0679,1.9724,0.38,0.2693,2.6359,0.0394,0.3451,15.0679,1.9866,0.3056
03.11,06:00,2.3442,2.3442,14.8225,2.3442,0.4516,0.2693,2.6752,0.0469,0.3475,14.8225,1.9543,0.3007
03.11,07:00,2.2599,2.2599,12.7812,2.2599,0.4354,0.2693,2.3898,0.0452,0.3045,12.7812,1.6851,0.2593
03.11,08:00,2.4356,2.4356,11.7607,2.4356,0.4692,0.2693,2.2891,0.0487,0.2873,11.7607,1.5506,0.2386
03.11,09:00,2.6451,2.6451,11.0298,2.6451,0.5096,0.2693,2.2331,0.0529,0.2766,11.0298,1.4542,0.2237
03.11,10:00,2.7744,2.7744,10.0918,2.7744,0.5345,0.2693,2.1344,0.0555,0.2602,10.0918,1.3306,0.2047
03.11,11:00,2.9732,2.9732,9.805,2.9732,0.5728,0.2693,2.1349,0.0595,0.2583,9.805,1.2927,0.1989
03.11,12:00,2.7193,2.7193,9.3919,2.7193,0.5239,0.2693,2.0315,0.0544,0.2449,9.3919,1.2383,0.1905
03.11,13:00,3.0047,3.0047,9.7136,3.0047,0.5789,0.2693,2.1289,0.0601,0.2571,9.7136,1.2807,0.197
03.11,14:00,2.3754,2.3754,9.8627,2.3754,0.4576,0.2693,2.0273,0.0475,0.2476,9.8627,1.3004,0.2001
03.11,15:00,2.6629,2.6629,10.2931,2.6629,0.513,0.2693,2.1394,0.0533,0.262,10.2931,1.3571,0.2088
03.11,16:00,2.8368,2.8368,10.8742,2.8368,0.5465,0.2693,2.2496,0.0567,0.2773,10.8742,1.4337,0.2206
03.11,17:00,3.5553,3.5553,11.4495,3.5553,0.685,0.2693,2.4638,0.0711,0.3033,11.4495,1.5096,0.2322
03.11,18:00,3.9403,3.9403,11.9291,3.9403,0.7591,0.2693,2.6012,0.0788,0.3208,11.9291,1.5728,0.242
03.11,19:00,3.9445,3.9445,11.6117,3.9445,0.7599,0.2693,2.5602,0.0789,0.3144,11.6117,1.531,0.2355
03.11,20:00,3.1111,3.1111,10.4221,3.1111,0.5994,0.2693,2.2428,0.0622,0.2736,10.4221,1.3741,0.2114
03.11,21:00,2.8319,2.8319,7.3208,2.8319,0.5456,0.2693,1.7801,0.0566,0.2051,7.3208,0.9652,0.1485
03.11,22:00,2.786,2.786,4.7589,2.786,0.5368,0.2693,1.4335,0.0557,0.1522,4.7589,0.6274,0.0965
03.11,23:00,2.4499,2.4499,5.2583,2.4499,0.472,0.2693,1.4346,0.049,0.1557,5.2583,0.6933,0.1067
04.11,00:00,1.8459,1.8459,5.6918,1.8459,0.3556,0.2693,1.3754,0.0369,0.1524,5.6918,0.7504,0.1155
04.11,01:00,1.4811,1.4811,5.9671,1.4811,0.2854,0.2693,1.3414,0.0296,0.1507,5.9671,0.7867,0.121
04.11,02:00,1.6187,1.6187,6.9778,1.6187,0.3119,0.2693,1.5012,0.0324,0.1739,6.9778,0.92,0.1415
04.11,03:00,1.9434,1.9434,9.2537,1.9434,0.3744,0.2693,1.8638,0.0389,0.2266,9.2537,1.2201,0.1877
04.11,04:00,1.9302,1.9302,13.4981,1.9302,0.3719,0.2693,2.4208,0.0386,0.3124,13.4981,1.7797,0.2738
04.11,05:00,1.7025,1.7025,16.2625,1.7025,0.328,0.2693,2.7414,0.0341,0.3639,16.2625,2.1441,0.3299
04.11,06:00,2.0004,2.0004,15.7283,2.0004,0.3854,0.2693,2.7284,0.04,0.359,15.7283,2.0737,0.319
04.11,07:00,2.4503,2.4503,13.9019,2.4503,0.4721,0.2693,2.5743,0.049,0.331,13.9019,1.8329,0.282
04.11,08:00,2.4132,2.4132,12.8632,2.4132,0.4649,0.2693,2.4302,0.0483,0.3092,12.8632,1.696,0.2609
04.11,09:00,2.7391,2.7391,12.0379,2.7391,0.5277,0.2693,2.3842,0.0548,0.299,12.0379,1.5871,0.2442
04.11,10:00,2.2923,2.2923,11.379,2.2923,0.4416,0.2693,2.2112,0.0458,0.2767,11.379,1.5003,0.2308
04.11,11:00,3.1307,3.1307,11.2079,3.1307,0.6032,0.2693,2.3502,0.0626,0.29,11.2079,1.4777,0.2273
04.11,12:00,3.6388,3.6388,10.9454,3.6388,0.7011,0.2693,2.4135,0.0728,0.2948,10.9454,1.4431,0.222
04.11,13:00,2.9026,2.9026,11.1208,2.9026,0.5592,0.2693,2.2947,0.0581,0.2836,11.1208,1.4662,0.2256
04.11,14:00,2.4472,2.4472,11.4363,2.4472,0.4715,0.2693,2.2486,0.0489,0.2809,11.4363,1.5078,0.232
04.11,15:00,2.835,2.835,12.017,2.835,0.5462,0.2693,2.3999,0.0567,0.3005,12.017,1.5844,0.2438
04.11,16:00,2.8498,2.8498,12.8179,2.8498,0.549,0.2693,2.5083,0.057,0.317,12.8179,1.69,0.26
04.11,17:00,3.3154,3.3154,13.2771,3.3154,0.6387,0.2693,2.6586,0.0663,0.3356,13.2771,1.7505,0.2693
04.11,18:00,5.4249,5.4249,13.543,5.4249,1.0452,0.2693,3.1,0.1085,0.3832,13.543,1.7856,0.2747
04.11,19:00,4.609,4.609,13.1125,4.609,0.888,0.2693,2.8861,0.0922,0.3582,13.1125,1.7288,0.266
04.11,20:00,3.8324,3.8324,11.7127,3.8324,0.7383,0.2693,2.5519,0.0766,0.3142,11.7127,1.5443,0.2376
04.11,21:00,3.4577,3.4577,8.284,3.4577,0.6662,0.2693,2.0277,0.0692,0.2372,8.284,1.0922,0.168
04.11,22:00,2.8747,2.8747,5.957,2.8747,0.5538,0.2693,1.6085,0.0575,0.1783,5.957,0.7854,0.1208
04.11,23:00,2.4619,2.4619,5.8173,2.4619,0.4743,0.2693,1.5106,0.0492,0.1672,5.8173,0.767,0.118
05.11,00:00,2.2726,2.2726,6.24,2.2726,0.4378,0.2693,1.5298,0.0455,0.172,6.24,0.8227,0.1266
05.11,01:00,2.1729,2.1729,6.4614,2.1729,0.4186,0.2693,1.5398,0.0435,0.1745,6.4614,0.8519,0.1311
05.11,02:00,2.01,2.01,7.2264,2.01,0.3872,0.2693,1.6093,0.0402,0.1868,7.2264,0.9528,0.1466
05.11,03:00,2.0142,2.0142,9.5642,2.0142,0.3881,0.2693,1.9184,0.0403,0.2343,9.5642,1.261,0.194
05.11,04:00,2.0562,2.0562,14.5186,2.0562,0.3961,0.2693,2.5797,0.0411,0.3356,14.5186,1.9142,0.2945
05.11,05:00,1.9547,1.9547,18.1176,1.9547,0.3766,0.2693,3.0346,0.0391,0.4066,18.1176,2.3887,0.3675
05.11,06:00,1.7971,1.7971,17.2578,1.7971,0.3462,0.2693,2.8909,0.0359,0.386,17.2578,2.2754,0.3501
05.11,07:00,2.444,2.444,15.342,2.444,0.4709,0.2693,2.7629,0.0489,0.3601,15.342,2.0228,0.3112
05.11,08:00,2.9742,2.9742,14.2979,2.9742,0.573,0.2693,2.7274,0.0595,0.3495,14.2979,1.8851,0.29
05.11,09:00,3.2011,3.2011,13.3789,3.2011,0.6167,0.2693,2.65,0.064,0.3354,13.3789,1.764,0.2714
05.11,10:00,3.5156,3.5156,12.7293,3.5156,0.6773,0.2693,2.6249,0.0703,0.3285,12.7293,1.6783,0.2582
05.11,11:00,4.6709,4.6709,12.4839,4.6709,0.8999,0.2693,2.8151,0.0934,0.3466,12.4839,1.6459,0.2532
05.11,12:00,4.4225,4.4225,12.1285,4.4225,0.852,0.2693,2.7204,0.0884,0.3345,12.1285,1.5991,0.246
05.11,13:00,3.7196,3.7196,12.3298,3.7196,0.7166,0.2693,2.6115,0.0744,0.3245,12.3298,1.6256,0.2501
05.11,14:00,3.1101,3.1101,12.6666,3.1101,0.5992,0.2693,2.5385,0.0622,0.3191,12.6666,1.67,0.2569
05.11,15:00,2.8966,2.8966,13.2724,2.8966,0.5581,0.2693,2.5773,0.0579,0.3272,13.2724,1.7499,0.2692
05.11,16:00,3.2654,3.2654,14.1144,3.2654,0.6291,0.2693,2.7593,0.0653,0.3516,14.1144,1.8609,0.2863
05.11,17:00,4.3273,4.3273,14.5151,4.3273,0.8337,0.2693,3.0167,0.0865,0.381,14.5151,1.9138,0.2944
05.11,18:00,4.7478,4.7478,14.7992,4.7478,0.9147,0.2693,3.1352,0.095,0.3951,14.7992,1.9512,0.3002
05.11,19:00,4.4879,4.4879,14.3831,4.4879,0.8646,0.2693,3.0303,0.0898,0.3815,14.3831,1.8963,0.2917
05.11,20:00,3.7436,3.7436,12.6952,3.7436,0.7212,0.2693,2.6643,0.0749,0.3324,12.6952,1.6738,0.2575
05.11,21:00,3.3983,3.3983,9.0791,3.3983,0.6547,0.2693,2.1211,0.068,0.2521,9.0791,1.197,0.1842
05.11,22:00,2.7212,2.7212,6.5644,2.7212,0.5243,0.2693,1.659,0.0544,0.1876,6.5644,0.8655,0.1332
05.11,23:00,2.4866,2.4866,5.5672,2.4866,0.4791,0.2693,1.4824,0.0497,0.1627,5.5672,0.734,0.1129
06.11,00:00,2.183,2.183,5.9818,2.183,0.4206,0.2693,1.4785,0.0437,0.165,5.9818,0.7887,0.1213
06.11,01:00,1.925,1.925,6.2009,1.925,0.3709,0.2693,1.4577,0.0385,0.1643,6.2009,0.8176,0.1258
06.11,02:00,2.1214,2.1214,6.9585,2.1214,0.4087,0.2693,1.5954,0.0424,0.1836,6.9585,0.9174,0.1411
06.11,03:00,1.6474,1.6474,9.2824,1.6474,0.3174,0.2693,1.8105,0.0329,0.2212,9.2824,1.2238,0.1883
06.11,04:00,1.5578,1.5578,14.0904,1.5578,0.3001,0.2693,2.4272,0.0312,0.317,14.0904,1.8578,0.2858
06.11,05:00,1.7594,1.7594,17.6221,1.7594,0.339,0.2693,2.9317,0.0352,0.3926,17.6221,2.3234,0.3574
06.11,06:00,1.9384,1.9384,16.7766,1.9384,0.3734,0.2693,2.8547,0.0388,0.3791,16.7766,2.2119,0.3403
06.11,07:00,2.0835,2.0835,14.9475,2.0835,0.4014,0.2693,2.6415,0.0417,0.3449,14.9475,1.9708,0.3032
06.11,08:00,2.7432,2.7432,13.9065,2.7432,0.5285,0.2693,2.6313,0.0549,0.3369,13.9065,1.8335,0.2821
06.11,09:00,3.3026,3.3026,13.0034,3.3026,0.6363,0.2693,2.62,0.0661,0.3298,13.0034,1.7144,0.2638
06.11,10:00,3.7041,3.7041,12.36,3.7041,0.7136,0.2693,2.6125,0.0741,0.3248,12.36,1.6296,0.2507
06.11,11:00,4.9529,4.9529,12.1246,4.9529,0.9542,0.2693,2.8221,0.0991,0.345,12.1246,1.5986,0.2459
06.11,12:00,5.0106,5.0106,11.7553,5.0106,0.9653,0.2693,2.7845,0.1002,0.3387,11.7553,1.5499,0.2384
06.11,13:00,4.7085,4.7085,11.9136,4.7085,0.9071,0.2693,2.7472,0.0942,0.3358,11.9136,1.5708,0.2417
06.11,14:00,4.0883,4.0883,12.2346,4.0883,0.7876,0.2693,2.67,0.0818,0.3299,12.2346,1.6131,0.2482
06.11,15:00,3.5463,3.5463,12.7982,3.5463,0.6832,0.2693,2.6399,0.0709,0.3305,12.7982,1.6874,0.2596
06.11,16:00,3.4439,3.4439,13.6437,3.4439,0.6635,0.2693,2.7317,0.0689,0.3456,13.6437,1.7989,0.2767
06.11,17:00,4.0372,4.0372,14.0471,4.0372,0.7778,0.2693,2.8992,0.0807,0.3657,14.0471,1.852,0.2849
06.11,18:00,4.9323,4.9323,14.3184,4.9323,0.9503,0.2693,3.1074,0.0986,0.3891,14.3184,1.8878,0.2904
06.11,19:00,4.3302,4.3302,13.8868,4.3302,0.8343,0.2693,2.9345,0.0866,0.3683,13.8868,1.8309,0.2817
06.11,20:00,3.3967,3.3967,12.2504,3.3967,0.6544,0.2693,2.5389,0.0679,0.3164,12.2504,1.6152,0.2485
06.11,21:00,3.5533,3.5533,8.7408,3.5533,0.6846,0.2693,2.1063,0.0711,0.2484,8.7408,1.1524,0.1773
06.11,22:00,2.896,2.896,6.2911,2.896,0.5579,0.2693,1.6567,0.0579,0.1855,6.2911,0.8295,0.1276
06.11,23:00,2.3619,2.3619,5.7476,2.3619,0.455,0.2693,1.4821,0.0472,0.1638,5.7476,0.7578,0.1166
07.11,00:00,2.0817,2.0817,6.1711,2.0817,0.4011,0.2693,1.484,0.0416,0.1668,6.1711,0.8136,0.1252
07.11,01:00,1.7942,1.7942,6.3968,1.7942,0.3457,0.2693,1.4584,0.0359,0.1656,6.3968,0.8434,0.1298
07.11,02:00,2.1864,2.1864,7.1834,2.1864,0.4212,0.2693,1.6376,0.0437,0.1894,7.1834,0.9471,0.1457
07.11,03:00,1.9889,1.9889,9.5669,1.9889,0.3832,0.2693,1.9138,0.0398,0.2338,9.5669,1.2614,0.1941
07.11,04:00,1.9723,1.9723,14.4717,1.9723,0.38,0.2693,2.5573,0.0394,0.333,14.4717,1.908,0.2935
07.11,05:00,2.0454,2.0454,18.1138,2.0454,0.3941,0.2693,3.0516,0.0409,0.4083,18.1138,2.3882,0.3674
07.11,06:00,2.9061,2.9061,17.2191,2.9061,0.5599,0.2693,3.0995,0.0581,0.4074,17.2191,2.2703,0.3493
07.11,07:00,2.7299,2.7299,15.3667,2.7299,0.5259,0.2693,2.8213,0.0546,0.3663,15.3667,2.026,0.3117
07.11,08:00,1.9399,1.9399,14.2948,1.9399,0.3737,0.2693,2.5277,0.0388,0.3288,14.2948,1.8847,0.29
07.11,09:00,2.0536,2.0536,13.3677,2.0536,0.3956,0.2693,2.4274,0.0411,0.3122,13.3677,1.7625,0.2711
07.11,10:00,2.1899,2.1899,12.7138,2.1899,0.4219,0.2693,2.3675,0.0438,0.3017,12.7138,1.6763,0.2579
07.11,11:00,2.3052,2.3052,12.4796,2.3052,0.4441,0.2693,2.3588,0.0461,0.2992,12.4796,1.6454,0.2531
07.11,12:00,2.6204,2.6204,12.1153,2.6204,0.5048,0.2693,2.3715,0.0524,0.2982,12.1153,1.5974,0.2457
07.11,13:00,2.376,2.376,12.2911,2.376,0.4578,0.2693,2.3476,0.0475,0.2968,12.2911,1.6205,0.2493
07.11,14:00,2.0986,2.0986,12.6286,2.0986,0.4043,0.2693,2.3386,0.042,0.2981,12.6286,1.665,0.2562
07.11,15:00,2.212,2.212,13.2175,2.212,0.4262,0.2693,2.4381,0.0442,0.3123,13.2175,1.7427,0.2681
07.11,16:00,2.2895,2.2895,14.0869,2.2895,0.4411,0.2693,2.5677,0.0458,0.3315,14.0869,1.8573,0.2857
07.11,17:00,2.9432,2.9432,14.4942,2.9432,0.567,0.2693,2.7473,0.0589,0.3529,14.4942,1.911,0.294
07.11,18:00,4.9802,4.9802,14.7536,4.9802,0.9595,0.2693,3.174,0.0996,0.3989,14.7536,1.9452,0.2993
07.11,19:00,4.7704,4.7704,14.3014,4.7704,0.9191,0.2693,3.0739,0.0954,0.3855,14.3014,1.8856,0.2901
07.11,20:00,3.6732,3.6732,12.6074,3.6732,0.7077,0.2693,2.6392,0.0735,0.3292,12.6074,1.6622,0.2557
07.11,21:00,3.3904,3.3904,8.9843,3.3904,0.6532,0.2693,2.107,0.0678,0.25,8.9843,1.1845,0.1822
07.11,22:00,2.7726,2.7726,6.4843,2.7726,0.5342,0.2693,1.6584,0.0555,0.187,6.4843,0.8549,0.1315
07.11,23:00,2.1695,2.1695,5.451,2.1695,0.418,0.2693,1.406,0.0434,0.154,5.451,0.7187,0.1106
08.11,00:00,1.8128,1.8128,5.8626,1.8128,0.3493,0.2693,1.3915,0.0363,0.1552,5.8626,0.773,0.1189
08.11,01:00,1.6099,1.6099,6.0778,1.6099,0.3102,0.2693,1.3808,0.0322,0.1555,6.0778,0.8013,0.1233
08.11,02:00,1.6973,1.6973,6.8269,1.6973,0.327,0.2693,1.4964,0.0339,0.1724,6.8269,0.9001,0.1385
08.11,03:00,1.6278,1.6278,9.1225,1.6278,0.3136,0.2693,1.7857,0.0326,0.2176,9.1225,1.2028,0.185
08.11,04:00,1.7574,1.7574,13.838,1.7574,0.3386,0.2693,2.4323,0.0351,0.3158,13.838,1.8245,0.2807
08.11,05:00,1.8862,1.8862,17.2962,1.8862,0.3634,0.2693,2.9131,0.0377,0.3886,17.2962,2.2804,0.3508
08.11,06:00,3.2021,3.2021,16.4631,3.2021,0.6169,0.2693,3.0568,0.064,0.398,16.4631,2.1706,0.3339
08.11,07:00,2.7735,2.7735,14.6591,2.7735,0.5343,0.2693,2.7364,0.0555,0.3528,14.6591,1.9327,0.2973
08.11,08:00,2.6398,2.6398,13.6305,2.6398,0.5086,0.2693,2.575,0.0528,0.3293,13.6305,1.7971,0.2765
08.11,09:00,2.2953,2.2953,12.7421,2.2953,0.4422,0.2693,2.3915,0.0459,0.3044,12.7421,1.68,0.2585
08.11,10:00,2.6464,2.6464,12.1138,2.6464,0.5099,0.2693,2.3763,0.0529,0.2986,12.1138,1.5972,0.2457
08.11,11:00,3.0453,3.0453,11.8881,3.0453,0.5867,0.2693,2.4234,0.0609,0.302,11.8881,1.5674,0.2411
08.11,12:00,2.6749,2.6749,11.5226,2.6749,0.5154,0.2693,2.3039,0.0535,0.2872,11.5226,1.5192,0.2337
08.11,13:00,2.3467,2.3467,11.6802,2.3467,0.4521,0.2693,2.2614,0.0469,0.2839,11.6802,1.54,0.2369
08.11,14:00,1.898,1.898,11.9965,1.898,0.3657,0.2693,2.2167,0.038,0.2813,11.9965,1.5817,0.2433
08.11,15:00,2.0283,2.0283,12.5474,2.0283,0.3908,0.2693,2.3144,0.0406,0.2951,12.5474,1.6543,0.2545
08.11,16:00,2.28,2.28,13.3824,2.28,0.4393,0.2693,2.473,0.0456,0.317,13.3824,1.7644,0.2714
08.11,17:00,3.1026,3.1026,13.778,3.1026,0.5977,0.2693,2.6836,0.0621,0.3415,13.778,1.8166,0.2795
08.11,18:00,4.5069,4.5069,14.0416,4.5069,0.8683,0.2693,2.9889,0.0901,0.375,14.0416,1.8513,0.2848
08.11,19:00,4.9481,4.9481,13.6185,4.9481,0.9533,0.2693,3.0181,0.099,0.3752,13.6185,1.7955,0.2762
08.11,20:00,4.2799,4.2799,12.0096,4.2799,0.8246,0.2693,2.6773,0.0856,0.3292,12.0096,1.5834,0.2436
08.11,21:00,3.8454,3.8454,8.5674,3.8454,0.7409,0.2693,2.1397,0.0769,0.2507,8.5674,1.1296,0.1738
08.11,22:00,2.8416,2.8416,6.1637,2.8416,0.5475,0.2693,1.6294,0.0568,0.1819,6.1637,0.8127,0.125
08.11,23:00,2.2659,2.2659,5.8738,2.2659,0.4365,0.2693,1.4803,0.0453,0.1645,5.8738,0.7744,0.1191
09.11,00:00,2.1622,2.1622,6.2648,2.1622,0.4166,0.2693,1.5118,0.0432,0.1703,6.2648,0.826,0.1271
09.11,01:00,1.7077,1.7077,6.4889,1.7077,0.329,0.2693,1.4538,0.0342,0.1658,6.4889,0.8555,0.1316
09.11,02:00,1.5684,1.5684,7.2794,1.5684,0.3022,0.2693,1.5312,0.0314,0.179,7.2794,0.9598,0.1477
09.11,03:00,1.5983,1.5983,9.666,1.5983,0.3079,0.2693,1.8516,0.032,0.228,9.666,1.2744,0.1961
09.11,04:00,1.4803,1.4803,14.6544,1.4803,0.2852,0.2693,2.4866,0.0296,0.3269,14.6544,1.9321,0.2973
09.11,05:00,1.9042,1.9042,18.3166,1.9042,0.3669,0.2693,3.0511,0.0381,0.4096,18.3166,2.415,0.3715
09.11,06:00,2.5342,2.5342,17.5102,2.5342,0.4882,0.2693,3.0662,0.0507,0.4059,17.5102,2.3087,0.3552
09.11,07:00,2.831,2.831,15.6784,2.831,0.5454,0.2693,2.8818,0.0566,0.3746,15.6784,2.0671,0.318
09.11,08:00,2.8076,2.8076,14.5724,2.8076,0.5409,0.2693,2.7315,0.0562,0.3517,14.5724,1.9213,0.2956
09.11,09:00,2.8075,2.8075,13.567,2.8075,0.5409,0.2693,2.5989,0.0561,0.3313,13.567,1.7888,0.2752
09.11,10:00,3.1172,3.1172,12.8907,3.1172,0.6006,0.2693,2.5694,0.0623,0.3238,12.8907,1.6996,0.2615
09.11,11:00,3.2541,3.2541,12.6627,3.2541,0.6269,0.2693,2.5658,0.0651,0.3219,12.6627,1.6695,0.2569
09.11,12:00,3.3816,3.3816,12.3534,3.3816,0.6515,0.2693,2.5495,0.0676,0.3182,12.3534,1.6287,0.2506
09.11,13:00,3.3373,3.3373,12.4823,3.3373,0.643,0.2693,2.558,0.0667,0.3199,12.4823,1.6457,0.2532
09.11,14:00,2.7693,2.7693,12.8338,2.7693,0.5335,0.2693,2.4949,0.0554,0.3157,12.8338,1.6921,0.2603
09.11,15:00,3.4815,3.4815,13.4284,3.4815,0.6707,0.2693,2.7105,0.0696,0.342,13.4284,1.7705,0.2724
09.11,16:00,2.9509,2.9509,14.361,2.9509,0.5685,0.2693,2.7312,0.059,0.3503,14.361,1.8934,0.2913
09.11,17:00,4.0133,4.0133,14.795,4.0133,0.7732,0.2693,2.9931,0.0803,0.3804,14.795,1.9507,0.3001
09.11,18:00,5.365,5.365,15.1039,5.365,1.0336,0.2693,3.2943,0.1073,0.4137,15.1039,1.9914,0.3064
09.11,19:00,5.0723,5.0723,14.6041,5.0723,0.9772,0.2693,3.172,0.1014,0.3977,14.6041,1.9255,0.2962
09.11,20:00,4.3317,4.3317,12.9027,4.3317,0.8346,0.2693,2.805,0.0866,0.3484,12.9027,1.7012,0.2617
09.11,21:00,4.3172,4.3172,9.1403,4.3172,0.8318,0.2693,2.3062,0.0863,0.2717,9.1403,1.2051,0.1854
09.11,22:00,3.2157,3.2157,6.5799,3.2157,0.6195,0.2693,1.7564,0.0643,0.1978,6.5799,0.8675,0.1335
09.11,23:00,2.8391,2.8391,7.612,2.8391,0.547,0.2693,1.8199,0.0568,0.2112,7.612,1.0036,0.1544
10.11,00:00,2.4826,2.4826,7.8841,2.4826,0.4783,0.2693,1.7871,0.0497,0.2096,7.8841,1.0395,0.1599
10.11,01:00,2.1948,2.1948,7.934,2.1948,0.4229,0.2693,1.7382,0.0439,0.2048,7.934,1.0461,0.1609
10.11,02:00,2.2966,2.2966,8.7547,2.2966,0.4425,0.2693,1.866,0.0459,0.2235,8.7547,1.1543,0.1776
10.11,03:00,2.3177,2.3177,10.9466,2.3177,0.4465,0.2693,2.1591,0.0464,0.2684,10.9466,1.4433,0.222
10.11,04:00,2.3637,2.3637,15.8874,2.3637,0.4554,0.2693,2.8194,0.0473,0.3695,15.8874,2.0947,0.3223
10.11,05:00,2.6319,2.6319,20.3831,2.6319,0.5071,0.2693,3.4638,0.0526,0.4661,20.3831,2.6874,0.4134
10.11,06:00,3.3206,3.3206,19.3661,3.3206,0.6397,0.2693,3.4624,0.0664,0.4592,19.3661,2.5533,0.3928
10.11,07:00,3.1953,3.1953,17.7348,3.1953,0.6156,0.2693,3.2232,0.0639,0.4236,17.7348,2.3383,0.3597
10.11,08:00,2.6285,2.6285,16.7441,2.6285,0.5064,0.2693,2.9833,0.0526,0.3922,16.7441,2.2076,0.3396
10.11,09:00,2.5486,2.5486,16.0094,2.5486,0.491,0.2693,2.8711,0.051,0.3757,16.0094,2.1108,0.3247
10.11,10:00,2.1018,2.1018,15.1302,2.1018,0.4049,0.2693,2.6691,0.042,0.3489,15.1302,1.9949,0.3069
10.11,11:00,2.2962,2.2962,14.8333,2.2962,0.4424,0.2693,2.6674,0.0459,0.3468,14.8333,1.9557,0.3009
10.11,12:00,2.197,2.197,14.5236,2.197,0.4233,0.2693,2.6075,0.0439,0.3385,14.5236,1.9149,0.2946
10.11,13:00,2.2457,2.2457,15.0617,2.2457,0.4327,0.2693,2.6878,0.0449,0.3504,15.0617,1.9858,0.3055
10.11,14:00,1.9819,1.9819,15.3172,1.9819,0.3818,0.2693,2.6706,0.0396,0.3503,15.3172,2.0195,0.3107
10.11,15:00,2.0288,2.0288,15.9652,2.0288,0.3909,0.2693,2.7651,0.0406,0.3644,15.9652,2.105,0.3238
10.11,16:00,2.3719,2.3719,16.6133,2.3719,0.457,0.2693,2.9166,0.0474,0.3844,16.6133,2.1904,0.337
10.11,17:00,2.6975,2.6975,16.9272,2.6975,0.5197,0.2693,3.0208,0.0539,0.3973,16.9272,2.2318,0.3434
10.11,18:00,3.9891,3.9891,17.0287,3.9891,0.7685,0.2693,3.283,0.0798,0.4252,17.0287,2.2452,0.3454
10.11,19:00,3.6405,3.6405,16.4619,3.6405,0.7014,0.2693,3.1411,0.0728,0.4067,16.4619,2.1704,0.3339
10.11,20:00,3.7067,3.7067,14.723,3.7067,0.7141,0.2693,2.9246,0.0741,0.3728,14.723,1.9412,0.2986
10.11,21:00,3.3518,3.3518,10.6601,3.3518,0.6458,0.2693,2.3205,0.067,0.2833,10.6601,1.4055,0.2162
10.11,22:00,2.8724,2.8724,8.1264,2.8724,0.5534,0.2693,1.8941,0.0574,0.2223,8.1264,1.0714,0.1648
10.11,23:00,2.52,2.52,8.4477,2.52,0.4855,0.2693,1.8686,0.0504,0.2218,8.4477,1.1138,0.1714
11.11,00:00,2.1277,2.1277,8.8689,2.1277,0.4099,0.2693,1.8486,0.0426,0.2225,8.8689,1.1693,0.1799
11.11,01:00,1.7442,1.7442,9.1593,1.7442,0.336,0.2693,1.813,0.0349,0.2207,9.1593,1.2076,0.1858
11.11,02:00,1.9805,1.9805,10.1588,1.9805,0.3816,0.2693,1.9903,0.0396,0.2457,10.1588,1.3394,0.2061
11.11,03:00,1.9203,1.9203,12.4893,1.9203,0.37,0.2693,2.2859,0.0384,0.2917,12.4893,1.6467,0.2533
11.11,04:00,1.7004,1.7004,17.6364,1.7004,0.3276,0.2693,2.9222,0.034,0.3917,17.6364,2.3253,0.3577
