timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur
29.10,17:00,0.763,5.0661,4.26,5.0661,0.147,0.0269,1.7681,0.1418,0.1418,0.0,0.0,0.0,11.76,0.018,0.0,0.0,4.26,4.303,1.5762,0.0,0.0,0.0,0.0,0.0,0.0
29.10,18:00,0.6417,5.1623,4.4754,5.1623,0.1236,0.0269,1.8244,0.1445,0.1445,0.0,0.0,0.0,11.54,0.018,0.0,0.0,4.4754,4.5206,1.6559,0.0,0.0,0.0,0.0,0.0,0.0
29.10,19:00,0.5925,5.1931,4.5546,5.1931,0.1141,0.0269,1.8442,0.1454,0.1454,0.0,0.0,0.0,11.13,0.018,0.0,0.0,4.5546,4.6006,1.6852,0.0,0.0,0.0,0.0,0.0,0.0
29.10,20:00,0.5481,5.1981,4.6035,5.1981,0.1056,0.0269,1.8538,0.1455,0.1455,0.0,0.0,0.0,10.56,0.018,0.0,0.0,4.6035,4.65,1.7033,0.0,0.0,0.0,0.0,0.0,0.0
29.10,21:00,0.5132,5.0287,4.4703,5.0287,0.0989,0.0269,1.7978,0.1408,0.1408,0.0,0.0,0.0,10.12,0.018,0.0,0.0,4.4703,4.5155,1.654,0.0,0.0,0.0,0.0,0.0,0.0
29.10,22:00,0.0,4.0082,3.9681,4.0082,0.0,0.0269,1.5131,0.1122,0.1122,0.0,0.0,0.0,9.79,0.018,0.0,0.0,3.9681,4.0082,1.4682,0.0,0.0,0.0,0.0,0.0,0.0
29.10,23:00,0.3762,4.9373,2.8919,4.9373,0.0725,0.0269,1.1874,0.1382,0.1382,0.0,0.0,0.0,9.35,0.018,0.0,0.0,2.8919,2.9211,1.07,0.0,1.64,50.0,0.0,0.0,0.0
30.10,00:00,0.388,2.6201,2.2098,1.0703,0.0,0.0269,1.5692,0.03,0.047,0.0,0.0,0.0,9.36,0.018,0.0,0.0,2.2098,2.2321,0.8176,0.0,0.1754,5.35,0.0,1.5498,0.7067
30.10,01:00,0.3649,2.5795,2.1924,2.4137,0.0384,0.0269,0.97,0.0676,0.0694,0.0,0.0,0.0,9.09,0.018,0.0,0.0,2.1924,2.2145,0.8112,0.0,0.0188,0.57,0.0,0.1657,0.0756
30.10,02:00,0.3713,2.6897,2.2952,2.672,0.0681,0.0269,0.9703,0.0748,0.075,0.0,0.0,0.0,9.11,0.018,0.0,0.0,2.2952,2.3184,0.8492,0.0,0.002,0.06,0.0,0.0177,0.0081
30.10,03:00,0.4127,2.794,2.3575,2.7921,0.0791,0.0269,0.9972,0.0782,0.0782,0.0,0.0,0.0,9.28,0.018,0.0,0.0,2.3575,2.3813,0.8723,0.0,0.0002,0.01,0.0,0.0019,0.0009
30.10,04:00,0.5313,3.1059,2.5489,3.1057,0.1023,0.0269,1.0904,0.087,0.087,0.0,0.0,0.0,9.07,0.018,0.0,0.0,2.5489,2.5746,0.9431,0.0,0.0,0.0,0.0,0.0002,0.0001
30.10,05:00,0.7311,3.9279,3.1648,3.9278,0.1408,0.0269,1.3567,0.11,0.11,0.0,0.0,0.0,9.25,0.018,0.0,0.0,3.1648,3.1968,1.171,0.0,0.0,0.0,0.0,0.0,0.0
30.10,06:00,0.7143,5.3718,4.611,5.3718,0.1376,0.0269,1.8886,0.1504,0.1504,0.0,0.0,0.0,9.22,0.018,0.0,0.0,4.611,4.6576,1.7061,0.0,0.0,0.0,0.0,0.0,0.0
30.10,07:00,0.9126,6.7879,5.8166,6.7879,0.1758,0.0269,2.3729,0.1901,0.1901,0.0,0.0,0.0,9.88,0.018,0.0,0.0,5.8166,5.8754,2.1521,0.0,0.0,0.0,0.0,0.0,0.0
30.10,08:00,1.0664,6.6129,5.4911,6.4133,0.167,0.0269,2.2456,0.1796,0.185,0.1997,0.0,0.0,11.09,0.018,0.002,0.00547,5.4911,5.5466,2.0317,0.0,0.0,0.0,0.0,0.0,0.0
30.10,09:00,0.8657,5.981,5.0641,4.9008,0.0,0.0269,1.9294,0.1372,0.1668,1.0802,0.0,0.0,16.88,0.018,0.0108,0.029596,5.0641,5.1153,1.8737,0.0,0.0,0.0,0.0,0.0,0.0
30.10,10:00,0.7802,5.6475,4.8187,5.0418,0.0336,0.0269,1.8675,0.1412,0.1578,0.6058,0.0,0.0,14.33,0.018,0.0061,0.016598,4.8187,4.8674,1.7829,0.0,0.0,0.0,0.0,0.0,0.0
30.10,11:00,0.5769,5.203,4.5799,4.8936,0.0515,0.0269,1.7941,0.137,0.1455,0.3094,0.0,0.0,12.92,0.018,0.0031,0.008478,4.5799,4.6262,1.6946,0.0,0.0,0.0,0.0,0.0,0.0
30.10,12:00,0.5428,4.9759,4.3888,4.6181,0.0356,0.0269,1.708,0.1293,0.1391,0.3578,0.0,0.0,14.03,0.018,0.0036,0.009805,4.3888,4.4331,1.6239,0.0,0.0,0.0,0.0,0.0,0.0
30.10,13:00,0.6962,5.0338,4.2942,4.743,0.0781,0.0269,1.7148,0.1328,0.1408,0.2908,0.0,0.0,14.0,0.018,0.0029,0.007967,4.2942,4.3376,1.5889,0.0,0.0,0.0,0.0,0.0,0.0
30.10,14:00,0.7546,4.9962,4.1992,4.8126,0.11,0.0269,1.7104,0.1348,0.1398,0.1836,0.0,0.0,13.58,0.018,0.0018,0.00503,4.1992,4.2416,1.5537,0.0,0.0,0.0,0.0,0.0,0.0
30.10,15:00,0.8757,5.1813,4.2625,5.0152,0.1367,0.0269,1.7604,0.1404,0.145,0.1661,0.0,0.0,13.42,0.018,0.0017,0.004551,4.2625,4.3056,1.5771,0.0,0.0,0.0,0.0,0.0,0.0
30.10,16:00,0.8975,5.2885,4.3471,5.2885,0.1729,0.0269,1.8262,0.1481,0.1481,0.0,0.0,0.0,12.15,0.018,0.0,0.0,4.3471,4.391,1.6084,0.0,0.0,0.0,0.0,0.0,0.0
30.10,17:00,0.821,5.4092,4.5423,5.4092,0.1582,0.0269,1.8837,0.1515,0.1515,0.0,0.0,0.0,11.69,0.018,0.0,0.0,4.5423,4.5882,1.6807,0.0,0.0,0.0,0.0,0.0,0.0
30.10,18:00,0.6884,5.4932,4.7568,5.4932,0.1326,0.0269,1.9375,0.1538,0.1538,0.0,0.0,0.0,11.38,0.018,0.0,0.0,4.7568,4.8048,1.76,0.0,0.0,0.0,0.0,0.0,0.0
30.10,19:00,0.5672,5.4477,4.8317,5.4477,0.1093,0.0269,1.9419,0.1525,0.1525,0.0,0.0,0.0,10.63,0.018,0.0,0.0,4.8317,4.8805,1.7877,0.0,0.0,0.0,0.0,0.0,0.0
30.10,20:00,0.4791,5.3953,4.8671,5.3953,0.0923,0.0269,1.938,0.1511,0.1511,0.0,0.0,0.0,10.48,0.018,0.0,0.0,4.8671,4.9163,1.8008,0.0,0.0,0.0,0.0,0.0,0.0
30.10,21:00,0.3988,5.1636,4.7171,5.1636,0.0768,0.0269,1.8671,0.1446,0.1446,0.0,0.0,0.0,10.26,0.018,0.0,0.0,4.7171,4.7647,1.7453,0.0,0.0,0.0,0.0,0.0,0.0
30.10,22:00,0.3752,4.6086,4.1911,4.6086,0.0723,0.0269,1.6679,0.129,0.129,0.0,0.0,0.0,10.19,0.018,0.0,0.0,4.1911,4.2334,1.5507,0.0,0.0,0.0,0.0,0.0,0.0
30.10,23:00,0.4044,5.1519,3.0764,5.1519,0.0779,0.0269,1.2611,0.1443,0.1443,0.0,0.0,0.0,9.93,0.018,0.0,0.0,3.0764,3.1075,1.1383,0.0,1.64,50.0,0.0,0.0,0.0
31.10,00:00,0.3944,2.8067,2.3882,1.2569,0.0,0.0269,1.6352,0.0352,0.0522,0.0,0.0,0.0,9.36,0.018,0.0,0.0,2.3882,2.4123,0.8836,0.0,0.1754,5.35,0.0,1.5498,0.7067
31.10,01:00,0.3939,2.5613,2.1457,2.3956,0.044,0.0269,0.9583,0.0671,0.0689,0.0,0.0,0.0,9.01,0.018,0.0,0.0,2.1457,2.1674,0.7939,0.0,0.0188,0.57,0.0,0.1657,0.0756
31.10,02:00,0.3619,2.6337,2.249,2.6159,0.0663,0.0269,0.9514,0.0732,0.0734,0.0,0.0,0.0,8.58,0.018,0.0,0.0,2.249,2.2717,0.8321,0.0,0.002,0.06,0.0,0.0177,0.0081
31.10,03:00,0.4498,2.7821,2.309,2.7802,0.0863,0.0269,0.9864,0.0778,0.0779,0.0,0.0,0.0,8.29,0.018,0.0,0.0,2.309,2.3323,0.8543,0.0,0.0002,0.01,0.0,0.0019,0.0009
31.10,04:00,0.5439,3.0698,2.5006,3.0696,0.1048,0.0269,1.075,0.0859,0.086,0.0,0.0,0.0,8.03,0.018,0.0,0.0,2.5006,2.5259,0.9252,0.0,0.0,0.0,0.0,0.0002,0.0001
31.10,05:00,0.6195,3.7634,3.1125,3.7634,0.1193,0.0269,1.3159,0.1054,0.1054,0.0,0.0,0.0,7.57,0.018,0.0,0.0,3.1125,3.1439,1.1516,0.0,0.0,0.0,0.0,0.0,0.0
31.10,06:00,0.7639,5.3765,4.5665,5.3765,0.1472,0.0269,1.8817,0.1505,0.1505,0.0,0.0,0.0,7.13,0.018,0.0,0.0,4.5665,4.6126,1.6896,0.0,0.0,0.0,0.0,0.0,0.0
31.10,07:00,0.7409,6.5672,5.7681,6.5672,0.1427,0.0269,2.3218,0.1839,0.1839,0.0,0.0,0.0,7.5,0.018,0.0,0.0,5.7681,5.8264,2.1342,0.0,0.0,0.0,0.0,0.0,0.0
31.10,08:00,0.8452,6.3458,5.4456,6.1924,0.1333,0.0269,2.1946,0.1734,0.1776,0.1534,0.0,0.0,8.0,0.018,0.0015,0.004203,5.4456,5.5006,2.0149,0.0,0.0,0.0,0.0,0.0,0.0
31.10,09:00,0.8911,5.9547,5.013,4.6847,0.0,0.0269,1.9124,0.1312,0.166,1.27,0.0,0.0,15.25,0.018,0.0127,0.034797,5.013,5.0636,1.8548,0.0,0.0,0.0,0.0,0.0,0.0
31.10,10:00,0.8443,5.6581,4.7657,3.4585,0.0,0.0269,1.8302,0.0968,0.1571,2.1996,0.0,0.0,22.12,0.018,0.022,0.060269,4.7657,4.8138,1.7633,0.0,0.0,0.0,0.0,0.0,0.0
31.10,11:00,0.702,5.2722,4.5245,2.4153,0.0,0.0269,1.7475,0.0676,0.1459,2.8569,0.0,0.0,27.59,0.018,0.0286,0.078279,4.5245,4.5702,1.6741,0.0,0.0,0.0,0.0,0.0,0.0
31.10,12:00,0.647,5.029,4.3382,4.2396,0.0,0.0269,1.6579,0.1187,0.1403,0.7894,0.0,0.0,15.06,0.018,0.0079,0.02163,4.3382,4.382,1.6051,0.0,0.0,0.0,0.0,0.0,0.0
31.10,13:00,0.7325,5.0178,4.2425,4.3513,0.0127,0.0269,1.634,0.1218,0.1401,0.6665,0.0,0.0,14.51,0.018,0.0067,0.018263,4.2425,4.2854,1.5697,0.0,0.0,0.0,0.0,0.0,0.0
31.10,14:00,0.7087,4.9013,4.1507,4.6722,0.0924,0.0269,1.6753,0.1308,0.1371,0.2292,0.0,0.0,12.0,0.018,0.0023,0.00628,4.1507,4.1926,1.5358,0.0,0.0,0.0,0.0,0.0,0.0
31.10,15:00,0.8878,5.1405,4.2102,4.9384,0.1321,0.0269,1.7368,0.1383,0.1438,0.2021,0.0,0.0,12.08,0.018,0.002,0.005538,4.2102,4.2527,1.5578,0.0,0.0,0.0,0.0,0.0,0.0
31.10,16:00,0.9527,5.2925,4.2964,5.2925,0.1835,0.0269,1.8181,0.1482,0.1482,0.0,0.0,0.0,10.78,0.018,0.0,0.0,4.2964,4.3398,1.5897,0.0,0.0,0.0,0.0,0.0,0.0
31.10,17:00,0.8058,5.3403,4.4891,5.3403,0.1553,0.0269,1.8611,0.1495,0.1495,0.0,0.0,0.0,10.38,0.018,0.0,0.0,4.4891,4.5344,1.661,0.0,0.0,0.0,0.0,0.0,0.0
31.10,18:00,0.7353,5.4922,4.7094,5.4922,0.1417,0.0269,1.929,0.1538,0.1538,0.0,0.0,0.0,10.09,0.018,0.0,0.0,4.7094,4.757,1.7425,0.0,0.0,0.0,0.0,0.0,0.0
31.10,19:00,0.5427,5.3755,4.7845,5.3755,0.1046,0.0269,1.9197,0.1505,0.1505,0.0,0.0,0.0,10.09,0.018,0.0,0.0,4.7845,4.8328,1.7703,0.0,0.0,0.0,0.0,0.0,0.0
31.10,20:00,0.461,5.3328,4.8231,5.3328,0.0888,0.0269,1.9183,0.1493,0.1493,0.0,0.0,0.0,10.24,0.018,0.0,0.0,4.8231,4.8718,1.7845,0.0,0.0,0.0,0.0,0.0,0.0
31.10,21:00,0.4179,5.1397,4.6746,5.1397,0.0805,0.0269,1.855,0.1439,0.1439,0.0,0.0,0.0,10.32,0.018,0.0,0.0,4.6746,4.7218,1.7296,0.0,0.0,0.0,0.0,0.0,0.0
31.10,22:00,0.3899,4.585,4.1531,4.585,0.0751,0.0269,1.6567,0.1284,0.1284,0.0,0.0,0.0,10.21,0.018,0.0,0.0,4.1531,4.1951,1.5366,0.0,0.0,0.0,0.0,0.0,0.0
31.10,23:00,0.3716,5.0772,3.0349,5.0772,0.0716,0.0269,1.2394,0.1422,0.1422,0.0,0.0,0.0,9.88,0.018,0.0,0.0,3.0349,3.0656,1.1229,0.0,1.64,50.0,0.0,0.0,0.0
01.11,00:00,0.3964,2.763,2.3429,1.2132,0.0,0.0269,1.6185,0.034,0.051,0.0,0.0,0.0,9.64,0.018,0.0,0.0,2.3429,2.3666,0.8669,0.0,0.1754,5.35,0.0,1.5498,0.7067
01.11,01:00,0.3498,2.1711,1.8031,2.0054,0.0355,0.0269,0.8231,0.0561,0.058,0.0,0.0,0.0,9.34,0.018,0.0,0.0,1.8031,1.8213,0.6671,0.0,0.0188,0.57,0.0,0.1657,0.0756
01.11,02:00,0.3672,2.2994,1.9129,2.2817,0.0673,0.0269,0.8281,0.0639,0.0641,0.0,0.0,0.0,9.0,0.018,0.0,0.0,1.9129,1.9322,0.7078,0.0,0.002,0.06,0.0,0.0177,0.0081
01.11,03:00,0.3818,2.3753,1.9736,2.3734,0.0732,0.0269,0.8492,0.0665,0.0665,0.0,0.0,0.0,8.84,0.018,0.0,0.0,1.9736,1.9935,0.7302,0.0,0.0002,0.01,0.0,0.0019,0.0009
01.11,04:00,0.4688,2.6693,2.1785,2.6691,0.0903,0.0269,0.9413,0.0747,0.0747,0.0,0.0,0.0,8.46,0.018,0.0,0.0,2.1785,2.2005,0.806,0.0,0.0,0.0,0.0,0.0002,0.0001
01.11,05:00,0.5763,3.4126,2.8079,3.4126,0.111,0.0269,1.1949,0.0956,0.0956,0.0,0.0,0.0,8.46,0.018,0.0,0.0,2.8079,2.8363,1.0389,0.0,0.0,0.0,0.0,0.0,0.0
01.11,06:00,0.7375,4.9638,4.184,4.9638,0.1421,0.0269,1.7351,0.139,0.139,0.0,0.0,0.0,8.29,0.018,0.0,0.0,4.184,4.2263,1.5481,0.0,0.0,0.0,0.0,0.0,0.0
01.11,07:00,0.7461,6.0619,5.2627,6.0619,0.1437,0.0269,2.1358,0.1697,0.1697,0.0,0.0,0.0,8.32,0.018,0.0,0.0,5.2627,5.3159,1.9472,0.0,0.0,0.0,0.0,0.0,0.0
01.11,08:00,0.913,5.9469,4.9835,5.491,0.0881,0.0269,1.9814,0.1537,0.1662,0.4559,0.0,0.0,10.91,0.018,0.0046,0.012491,4.9835,5.0338,1.8439,0.0,0.0,0.0,0.0,0.0,0.0
01.11,09:00,0.9305,5.4906,4.5145,3.5298,0.0,0.0269,1.7349,0.0988,0.1526,1.9608,0.0,0.0,20.35,0.018,0.0196,0.053726,4.5145,4.5601,1.6704,0.0,0.0,0.0,0.0,0.0,0.0
01.11,10:00,0.8258,5.1097,4.2411,2.5411,0.0,0.0269,1.6398,0.0712,0.1415,2.5686,0.0,0.0,24.57,0.018,0.0257,0.070379,4.2411,4.2839,1.5692,0.0,0.0,0.0,0.0,0.0,0.0
01.11,11:00,0.8146,4.8492,3.9942,1.7137,0.0,0.0269,1.5541,0.048,0.1339,3.1355,0.0,0.0,29.49,0.018,0.0314,0.085912,3.9942,4.0345,1.4779,0.0,0.0,0.0,0.0,0.0,0.0
01.11,12:00,0.6379,4.4908,3.8144,1.5989,0.0,0.0269,1.4851,0.0448,0.124,2.8919,0.0,0.0,28.58,0.018,0.0289,0.079238,3.8144,3.8529,1.4113,0.0,0.0,0.0,0.0,0.0,0.0
01.11,13:00,0.7314,4.5075,3.7383,1.7685,0.0,0.0269,1.4555,0.0495,0.1246,2.739,0.0,0.0,27.59,0.018,0.0274,0.075049,3.7383,3.7761,1.3832,0.0,0.0,0.0,0.0,0.0,0.0
01.11,14:00,0.8474,4.5291,3.6448,3.0246,0.0,0.0269,1.4085,0.0847,0.1259,1.5045,0.0,0.0,19.63,0.018,0.015,0.041222,3.6448,3.6816,1.3486,0.0,0.0,0.0,0.0,0.0,0.0
01.11,15:00,1.06,4.7954,3.6981,3.9791,0.0469,0.0269,1.4683,0.1114,0.1338,0.8163,0.0,0.0,14.79,0.018,0.0082,0.022367,3.6981,3.7355,1.3683,0.0,0.0,0.0,0.0,0.0,0.0
01.11,16:00,0.9577,4.7857,3.7897,4.7857,0.1845,0.0269,1.6316,0.134,0.134,0.0,0.0,0.0,9.37,0.018,0.0,0.0,3.7897,3.828,1.4022,0.0,0.0,0.0,0.0,0.0,0.0
01.11,17:00,0.9549,4.9581,3.9632,4.9581,0.184,0.0269,1.6952,0.1388,0.1388,0.0,0.0,0.0,8.86,0.018,0.0,0.0,3.9632,4.0032,1.4664,0.0,0.0,0.0,0.0,0.0,0.0
01.11,18:00,0.7377,4.9732,4.1931,4.9732,0.1421,0.0269,1.7385,0.1392,0.1392,0.0,0.0,0.0,8.56,0.018,0.0,0.0,4.1931,4.2355,1.5514,0.0,0.0,0.0,0.0,0.0,0.0
01.11,19:00,0.6173,4.9482,4.2876,4.9482,0.1189,0.0269,1.7502,0.1386,0.1386,0.0,0.0,0.0,8.4,0.018,0.0,0.0,4.2876,4.3309,1.5864,0.0,0.0,0.0,0.0,0.0,0.0
01.11,20:00,0.4558,4.8426,4.343,4.8426,0.0878,0.0269,1.7396,0.1356,0.1356,0.0,0.0,0.0,8.08,0.018,0.0,0.0,4.343,4.3869,1.6069,0.0,0.0,0.0,0.0,0.0,0.0
01.11,21:00,0.4961,4.7461,4.2075,4.7461,0.0956,0.0269,1.6973,0.1329,0.1329,0.0,0.0,0.0,7.79,0.018,0.0,0.0,4.2075,4.25,1.5568,0.0,0.0,0.0,0.0,0.0,0.0
01.11,22:00,0.4744,4.2337,3.7217,4.2337,0.0914,0.0269,1.5133,0.1185,0.1185,0.0,0.0,0.0,7.35,0.018,0.0,0.0,3.7217,3.7593,1.377,0.0,0.0,0.0,0.0,0.0,0.0
01.11,23:00,0.4383,4.7868,2.6814,4.7868,0.0845,0.0269,1.1215,0.134,0.134,0.0,0.0,0.0,6.6,0.018,0.0,0.0,2.6814,2.7085,0.9921,0.0,1.64,50.0,0.0,0.0,0.0
02.11,00:00,0.4213,2.4423,2.0008,0.8925,0.0,0.0269,1.4919,0.025,0.042,0.0,0.0,0.0,5.97,0.018,0.0,0.0,2.0008,2.021,0.7403,0.0,0.1754,5.35,0.0,1.5498,0.7067
02.11,01:00,0.443,1.8736,1.4163,1.7079,0.0534,0.0269,0.6979,0.0478,0.0496,0.0,0.0,0.0,5.79,0.018,0.0,0.0,1.4163,1.4306,0.524,0.0,0.0188,0.57,0.0,0.1657,0.0756
02.11,02:00,0.4148,1.9412,1.5111,1.9235,0.0765,0.0269,0.6886,0.0539,0.0541,0.0,0.0,0.0,5.96,0.018,0.0,0.0,1.5111,1.5264,0.5591,0.0,0.002,0.06,0.0,0.0177,0.0081
02.11,03:00,0.5062,2.0875,1.5655,2.0856,0.0972,0.0269,0.7222,0.0584,0.0584,0.0,0.0,0.0,6.33,0.018,0.0,0.0,1.5655,1.5813,0.5792,0.0,0.0002,0.01,0.0,0.0019,0.0009
02.11,04:00,0.5284,2.2988,1.7527,2.2986,0.1018,0.0269,0.7953,0.0644,0.0644,0.0,0.0,0.0,6.43,0.018,0.0,0.0,1.7527,1.7704,0.6485,0.0,0.0,0.0,0.0,0.0002,0.0001
02.11,05:00,0.6266,2.9865,2.3363,2.9865,0.1207,0.0269,1.0301,0.0836,0.0836,0.0,0.0,0.0,6.67,0.018,0.0,0.0,2.3363,2.3599,0.8644,0.0,0.0,0.0,0.0,0.0,0.0
02.11,06:00,0.6918,4.3065,3.5786,4.3065,0.1333,0.0269,1.5023,0.1206,0.1206,0.0,0.0,0.0,6.81,0.018,0.0,0.0,3.5786,3.6147,1.3241,0.0,0.0,0.0,0.0,0.0,0.0
02.11,07:00,0.7296,5.2396,4.4649,5.2396,0.1406,0.0269,1.8375,0.1467,0.1467,0.0,0.0,0.0,6.89,0.018,0.0,0.0,4.4649,4.51,1.652,0.0,0.0,0.0,0.0,0.0,0.0
02.11,08:00,0.7656,5.0969,4.288,5.0696,0.1422,0.0269,1.774,0.1419,0.1427,0.0273,0.0,0.0,6.91,0.018,0.0003,0.000747,4.288,4.3313,1.5866,0.0,0.0,0.0,0.0,0.0,0.0
02.11,09:00,0.6883,4.5516,3.8246,3.351,0.0,0.0269,1.472,0.0938,0.1267,1.2005,0.0,0.0,14.17,0.018,0.012,0.032895,3.8246,3.8632,1.4151,0.0,0.0,0.0,0.0,0.0,0.0
02.11,10:00,0.649,4.2427,3.5577,3.7873,0.0373,0.0269,1.4031,0.106,0.1185,0.4553,0.0,0.0,9.47,0.018,0.0046,0.012476,3.5577,3.5936,1.3163,0.0,0.0,0.0,0.0,0.0,0.0
02.11,11:00,0.6556,3.9996,3.3106,2.8773,0.0,0.0269,1.281,0.0806,0.1113,1.1223,0.0,0.0,14.05,0.018,0.0112,0.030751,3.3106,3.344,1.2249,0.0,0.0,0.0,0.0,0.0,0.0
02.11,12:00,0.7454,3.9159,3.1388,2.5611,0.0,0.0269,1.2198,0.0717,0.1088,1.3547,0.0,0.0,15.82,0.018,0.0135,0.03712,3.1388,3.1705,1.1614,0.0,0.0,0.0,0.0,0.0,0.0
02.11,13:00,0.6044,3.7123,3.0768,3.0302,0.0,0.0269,1.1901,0.0848,0.1035,0.6821,0.0,0.0,11.93,0.018,0.0068,0.01869,3.0768,3.1079,1.1384,0.0,0.0,0.0,0.0,0.0,0.0
02.11,14:00,0.7788,3.8029,2.9939,3.4383,0.0798,0.0269,1.2361,0.0963,0.1063,0.3646,0.0,0.0,10.01,0.018,0.0036,0.00999,2.9939,3.0241,1.1077,0.0,0.0,0.0,0.0,0.0,0.0
02.11,15:00,1.0595,4.1067,3.0167,3.7142,0.1285,0.0269,1.2935,0.104,0.1148,0.3925,0.0,0.0,9.73,0.018,0.0039,0.010755,3.0167,3.0472,1.1162,0.0,0.0,0.0,0.0,0.0,0.0
02.11,16:00,1.094,4.2212,3.096,4.2212,0.2108,0.0269,1.4012,0.1182,0.1182,0.0,0.0,0.0,7.03,0.018,0.0,0.0,3.096,3.1273,1.1455,0.0,0.0,0.0,0.0,0.0,0.0
02.11,17:00,0.8512,4.1217,3.2378,4.1217,0.164,0.0269,1.4069,0.1154,0.1154,0.0,0.0,0.0,6.67,0.018,0.0,0.0,3.2378,3.2705,1.198,0.0,0.0,0.0,0.0,0.0,0.0
02.11,18:00,0.7762,4.275,3.4639,4.275,0.1495,0.0269,1.4761,0.1197,0.1197,0.0,0.0,0.0,5.84,0.018,0.0,0.0,3.4639,3.4989,1.2816,0.0,0.0,0.0,0.0,0.0,0.0
02.11,19:00,0.6524,4.2649,3.5763,4.2649,0.1257,0.0269,1.4938,0.1194,0.1194,0.0,0.0,0.0,5.58,0.018,0.0,0.0,3.5763,3.6124,1.3232,0.0,0.0,0.0,0.0,0.0,0.0
02.11,20:00,0.5365,4.2387,3.6652,4.2387,0.1034,0.0269,1.5044,0.1187,0.1187,0.0,0.0,0.0,5.4,0.018,0.0,0.0,3.6652,3.7022,1.3561,0.0,0.0,0.0,0.0,0.0,0.0
02.11,21:00,0.4869,4.0723,3.5496,4.0723,0.0938,0.0269,1.4521,0.114,0.114,0.0,0.0,0.0,4.95,0.018,0.0,0.0,3.5496,3.5855,1.3134,0.0,0.0,0.0,0.0,0.0,0.0
02.11,22:00,0.4672,3.6411,3.1422,3.6411,0.09,0.0269,1.2975,0.102,0.102,0.0,0.0,0.0,4.74,0.018,0.0,0.0,3.1422,3.1739,1.1626,0.0,0.0,0.0,0.0,0.0,0.0
02.11,23:00,0.4804,4.3741,2.2311,4.3741,0.0926,0.0269,0.963,0.1225,0.1225,0.0,0.0,0.0,4.85,0.018,0.0,0.0,2.2311,2.2536,0.8255,0.0,1.64,50.0,0.0,0.0,0.0
03.11,00:00,0.4545,2.0624,1.5919,0.5126,0.0,0.0269,1.3406,0.0144,0.0314,0.0,0.0,0.0,4.66,0.018,0.0,0.0,1.5919,1.608,0.589,0.0,0.1754,5.35,0.0,1.5498,0.7067
03.11,01:00,0.4279,1.5334,1.0944,1.3677,0.0505,0.0269,0.5759,0.0383,0.0401,0.0,0.0,0.0,4.26,0.018,0.0,0.0,1.0944,1.1055,0.4049,0.0,0.0188,0.57,0.0,0.1657,0.0756
03.11,02:00,0.4835,1.6548,1.1596,1.637,0.0897,0.0269,0.5718,0.0458,0.046,0.0,0.0,0.0,3.7,0.018,0.0,0.0,1.1596,1.1713,0.4291,0.0,0.002,0.06,0.0,0.0177,0.0081
03.11,03:00,0.5746,1.7562,1.1698,1.7543,0.1103,0.0269,0.5889,0.0491,0.0491,0.0,0.0,0.0,3.38,0.018,0.0,0.0,1.1698,1.1816,0.4328,0.0,0.0002,0.01,0.0,0.0019,0.0009
03.11,04:00,0.5539,1.9292,1.3615,1.929,0.1067,0.0269,0.6554,0.054,0.054,0.0,0.0,0.0,3.25,0.018,0.0,0.0,1.3615,1.3753,0.5038,0.0,0.0,0.0,0.0,0.0002,0.0001
03.11,05:00,0.597,2.5191,1.9029,2.5191,0.115,0.0269,0.864,0.0705,0.0705,0.0,0.0,0.0,3.29,0.018,0.0,0.0,1.9029,1.9221,0.7041,0.0,0.0,0.0,0.0,0.0,0.0
03.11,06:00,0.6483,3.7415,3.0622,3.7415,0.1249,0.0269,1.3028,0.1048,0.1048,0.0,0.0,0.0,3.25,0.018,0.0,0.0,3.0622,3.0931,1.133,0.0,0.0,0.0,0.0,0.0,0.0
03.11,07:00,0.68,4.6116,3.8923,4.6116,0.131,0.0269,1.6161,0.1291,0.1291,0.0,0.0,0.0,4.1,0.018,0.0,0.0,3.8923,3.9316,1.4402,0.0,0.0,0.0,0.0,0.0,0.0
03.11,08:00,0.7288,4.5963,3.8289,4.4903,0.12,0.0269,1.5826,0.1257,0.1286,0.1061,0.0,0.0,5.04,0.018,0.0011,0.002906,3.8289,3.8676,1.4167,0.0,0.0,0.0,0.0,0.0,0.0
03.11,09:00,0.6665,4.0015,3.3016,3.4464,0.0215,0.0269,1.2935,0.0965,0.1117,0.555,0.0,0.0,8.55,0.018,0.0056,0.015208,3.3016,3.3349,1.2216,0.0,0.0,0.0,0.0,0.0,0.0
03.11,10:00,0.7365,3.8052,3.038,3.5283,0.0885,0.0269,1.2603,0.0988,0.1064,0.2769,0.0,0.0,7.64,0.018,0.0028,0.007587,3.038,3.0687,1.1241,0.0,0.0,0.0,0.0,0.0,0.0
