timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,heat_pump_heat_kwh,heat_pump_electric_demand_kwh,cost_heat_pump_eur,emissions_heat_pump_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur,tess_soc_kwh,tess_soc_pct,tess_charge_kwh,tess_discharge_kwh,cost_tess_eur,emissions_tess_kg
21.03,06:00,0.6099,0.6099,2.5465,0.0,0.0,0.0269,0.1177,0.0,0.025,0.9131,0.0,0.0,18.64,0.018,0.0091,0.025019,0.0,0.0,0.0,0.0,0.3212,9.79,0.3031,0.0,0.0,1.8919,8.41,0.0,2.5465,0.0637,0.0
21.03,07:00,0.5515,1.0791,2.5163,0.0,0.0,0.0269,0.3155,0.0,0.0529,1.9316,0.0,0.0,27.42,0.018,0.0193,0.052926,1.5458,0.5276,0.2087,0.0,1.2234,37.3,0.8525,0.0,0.0,0.6586,2.93,0.7322,1.7027,0.0426,0.0
21.03,08:00,0.5851,1.5276,2.081,0.0,0.0,0.0269,0.4703,0.0,0.079,2.8837,0.0,0.0,35.98,0.018,0.0288,0.079014,2.8277,0.9426,0.3817,0.0,2.6583,81.05,1.3561,0.0,0.0,1.2048,5.35,1.3394,0.5927,0.0148,0.0
21.03,09:00,0.6496,1.1948,1.9537,0.0,0.0,0.0269,0.1804,0.0,0.1004,3.6649,1.8123,0.1512,43.47,0.018,0.0366,0.100419,1.6519,0.5452,0.223,0.0,3.28,100.0,0.6578,0.0,0.0,0.7038,3.13,0.7825,1.0843,0.0271,0.0
21.03,10:00,0.6138,1.3275,1.7828,0.0,0.0,0.0269,0.1556,0.0,0.1159,4.2302,2.9027,0.2422,49.33,0.018,0.0423,0.115907,2.1838,0.7137,0.2948,0.0,3.2799,100.0,0.0,0.0,0.0,0.9304,4.14,1.0344,0.6334,0.0158,0.0
21.03,11:00,0.6288,1.1336,1.6584,0.0,0.0,0.0269,0.035,0.0,0.1254,4.575,3.4413,0.2872,53.24,0.018,0.0457,0.125354,1.5599,0.5048,0.2106,0.0,3.2799,100.0,0.0001,0.0,0.0,0.6646,2.95,0.7389,0.8374,0.0209,0.0
21.03,12:00,0.5822,1.1822,1.5802,0.0,0.0,0.0269,0.0733,0.0,0.1257,4.589,3.4067,0.2843,54.23,0.018,0.0459,0.125738,1.8659,0.6,0.2519,0.0,3.2799,100.0,0.0001,0.0,0.0,0.795,3.53,0.8838,0.5981,0.015,0.0
21.03,13:00,0.5365,0.9833,1.4491,0.0,0.0,0.0269,0.0128,0.0,0.1195,4.3598,3.3765,0.2818,53.0,0.018,0.0436,0.11946,1.3939,0.4468,0.1882,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5939,2.64,0.6603,0.7155,0.0179,0.0
21.03,14:00,0.8135,1.3499,1.4125,0.0,0.0,0.0269,0.1192,0.0,0.1033,3.7707,2.4207,0.202,48.9,0.018,0.0377,0.103316,1.6682,0.5364,0.2252,0.0,3.2799,100.0,0.0001,0.0,0.0,0.7108,3.16,0.7902,0.5345,0.0134,0.0
21.03,15:00,1.1537,1.6237,1.4016,0.0,0.0,0.0269,0.1716,0.0,0.0822,2.9983,1.3745,0.1147,43.28,0.018,0.03,0.082153,1.4476,0.47,0.1954,0.0,3.2799,100.0,0.0001,0.0,0.0,0.6168,2.74,0.6857,0.6397,0.016,0.0
21.03,16:00,1.2397,1.8098,1.4643,0.0,0.0,0.0269,0.2942,0.0,0.0555,2.026,0.2161,0.018,36.27,0.018,0.0203,0.055512,1.7275,0.5701,0.2332,0.0,3.2799,100.0,0.0001,0.0,0.0,0.736,3.27,0.8183,0.5551,0.0139,0.0
21.03,17:00,0.9799,1.5735,1.584,0.0,0.0,0.0269,0.5454,0.0,0.0346,1.0537,0.0,0.0,29.12,0.018,0.0105,0.028872,1.751,0.5936,0.2364,0.0,2.7886,85.02,0.0,0.5198,0.237,0.746,3.32,0.8294,0.6624,0.0166,0.0
21.03,18:00,0.9583,1.6333,1.6875,0.0,0.0,0.0269,0.9455,0.0,0.0224,0.2726,0.0,0.0,22.95,0.018,0.0027,0.00747,1.9305,0.675,0.2606,0.0,1.5027,45.81,0.0,1.3607,0.6205,0.8225,3.66,0.9145,0.6714,0.0168,0.0
21.03,19:00,0.6706,1.4134,1.8272,0.0,0.0,0.0269,0.9608,0.0,0.0165,0.0582,0.0,0.0,20.23,0.018,0.0006,0.001595,2.0652,0.7429,0.2788,0.0,0.222,6.77,0.0,1.3552,0.618,0.8799,3.91,0.9782,0.7403,0.0185,0.0
21.03,20:00,0.5156,1.2334,1.8233,1.0236,0.0589,0.0269,0.4838,0.0287,0.031,0.0,0.0,0.0,18.54,0.018,0.0,0.0,1.9597,0.7178,0.2646,0.0,0.0237,0.72,0.0,0.2098,0.0956,0.8349,3.71,0.9283,0.7919,0.0198,0.0
21.03,21:00,0.4868,1.1034,1.6243,1.0809,0.0895,0.0269,0.3873,0.0303,0.0305,0.0,0.0,0.0,17.49,0.018,0.0,0.0,1.6584,0.6165,0.2239,0.0,0.0025,0.08,0.0,0.0224,0.0102,0.7066,3.14,0.7856,0.7514,0.0188,0.0
21.03,22:00,0.449,0.8389,1.1819,0.8366,0.086,0.0269,0.288,0.0234,0.0234,0.0,0.0,0.0,16.59,0.018,0.0,0.0,1.0373,0.39,0.14,0.0,0.0003,0.01,0.0,0.0024,0.0011,0.442,1.96,0.4914,0.6359,0.0159,0.0
21.03,23:00,0.4503,6.4965,11.7069,2.3142,0.0867,0.0269,1.7061,0.0648,0.0648,0.0,0.0,0.0,15.82,0.018,0.0,0.0,11.5883,4.4062,1.5644,0.0,1.64,50.0,0.0,0.0003,0.0001,11.25,50.0,0.2792,0.3978,0.0099,0.0
22.03,00:00,0.4325,0.4325,0.5681,0.0,0.0,0.0269,0.2563,0.0,0.0048,0.0,0.0,0.0,15.15,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2312,37.54,0.0,0.4325,0.1972,10.6124,47.17,0.0,0.5681,0.0142,0.0
22.03,01:00,0.3775,0.3775,0.6236,0.0,0.0,0.0269,0.2326,0.0,0.0042,0.0,0.0,0.0,14.44,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.8744,26.66,0.0,0.3775,0.1721,9.9136,44.06,0.0,0.6236,0.0156,0.0
22.03,02:00,0.4692,0.4692,0.6501,0.0,0.0,0.0269,0.2751,0.0,0.0052,0.0,0.0,0.0,13.7,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.4311,13.14,0.0,0.4692,0.2139,9.1857,40.83,0.0,0.6501,0.0163,0.0
22.03,03:00,0.7143,0.7143,0.7458,0.307,0.0591,0.0269,0.3084,0.0086,0.0131,0.0,0.0,0.0,12.99,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,1.41,0.0,0.4074,0.1858,8.352,37.12,0.0,0.7458,0.0186,0.0
22.03,04:00,0.7746,0.7746,1.1324,0.7268,0.14,0.0269,0.2331,0.0204,0.0209,0.0042,0.0,0.0,12.35,0.018,0.0,0.000115,0.0,0.0,0.0,0.0,0.0049,0.15,0.0,0.0436,0.0199,7.0896,31.51,0.0,1.1324,0.0283,0.0
22.03,05:00,0.6784,0.6784,2.0778,0.3868,0.0745,0.0269,0.1764,0.0108,0.0187,0.2869,0.0,0.0,13.93,0.018,0.0029,0.007862,0.0,0.0,0.0,0.0,0.0005,0.02,0.0,0.0047,0.0021,4.778,21.24,0.0,2.0778,0.0519,0.0
22.03,06:00,0.6502,0.6502,2.513,0.0,0.0,0.0269,0.1167,0.0,0.0247,0.9006,0.0,0.0,18.37,0.018,0.009,0.024677,0.0,0.0,0.0,0.0,0.2656,8.1,0.2505,0.0,0.0,1.9846,8.82,0.0,2.513,0.0628,0.0
22.03,07:00,0.5755,1.0482,2.5076,0.0,0.0,0.0269,0.2937,0.0,0.0522,1.9061,0.0,0.0,25.95,0.018,0.0191,0.052227,1.3708,0.4727,0.1851,0.0,1.1734,35.77,0.8579,0.0,0.0,0.584,2.6,0.6493,1.7861,0.0447,0.0
22.03,08:00,0.7242,1.7293,2.0861,0.0,0.0,0.0269,0.4869,0.0,0.0783,2.8571,0.0,0.0,33.68,0.018,0.0286,0.078285,2.9649,1.0051,0.4003,0.0,2.3668,72.16,1.1278,0.0,0.0,1.2632,5.61,1.4044,0.5256,0.0131,0.0
22.03,09:00,0.6759,1.1986,1.9594,0.0,0.0,0.0269,0.1953,0.0,0.1006,3.6718,1.5069,0.1257,40.82,0.018,0.0367,0.100607,1.5627,0.5227,0.211,0.0,3.28,100.0,0.9663,0.0,0.0,0.6658,2.96,0.7402,1.1369,0.0284,0.0
22.03,10:00,0.5694,1.3077,1.7727,0.0,0.0,0.0269,0.1569,0.0,0.1168,4.2629,2.9552,0.2466,46.53,0.018,0.0426,0.116802,2.2296,0.7383,0.301,0.0,3.2799,100.0,0.0,0.0,0.0,0.9499,4.22,1.0561,0.5992,0.015,0.0
22.03,11:00,0.5317,1.0265,1.6465,0.0,0.0,0.0269,0.0199,0.0,0.125,4.5616,3.5351,0.295,50.07,0.018,0.0456,0.124989,1.504,0.4947,0.203,0.0,3.2799,100.0,0.0001,0.0,0.0,0.6408,2.85,0.7124,0.8549,0.0214,0.0
22.03,12:00,0.5926,1.2112,1.5697,0.0,0.0,0.0269,0.0773,0.0,0.126,4.5989,3.3876,0.2827,51.35,0.018,0.046,0.126011,1.8867,0.6186,0.2547,0.0,3.2799,100.0,0.0001,0.0,0.0,0.8038,3.57,0.8937,0.5767,0.0144,0.0
22.03,13:00,0.5432,0.999,1.4527,0.0,0.0,0.0269,0.014,0.0,0.1192,4.3492,3.3501,0.2796,50.02,0.018,0.0435,0.119167,1.3856,0.4558,0.187,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5903,2.62,0.6563,0.7235,0.0181,0.0
22.03,14:00,0.704,1.2519,1.4022,0.0,0.0,0.0269,0.1098,0.0,0.1031,3.7615,2.5094,0.2094,45.99,0.018,0.0376,0.103064,1.6547,0.5479,0.2234,0.0,3.2799,100.0,0.0001,0.0,0.0,0.705,3.13,0.7838,0.5313,0.0133,0.0
22.03,15:00,1.1262,1.6066,1.3905,0.0,0.0,0.0269,0.1713,0.0,0.0811,2.9602,1.3535,0.113,40.23,0.018,0.0296,0.081111,1.4364,0.4804,0.1939,0.0,3.2799,100.0,0.0001,0.0,0.0,0.612,2.72,0.6804,0.6345,0.0159,0.0
22.03,16:00,1.1281,1.7069,1.4526,0.0,0.0,0.0269,0.2943,0.0,0.0515,1.88,0.173,0.0144,32.46,0.018,0.0188,0.051513,1.7134,0.5789,0.2313,0.0,3.2799,100.0,0.0001,0.0,0.0,0.73,3.24,0.8116,0.5508,0.0138,0.0
22.03,17:00,0.9393,1.5456,1.5825,0.0,0.0,0.0269,0.5601,0.0,0.0333,0.9943,0.0,0.0,25.91,0.018,0.0099,0.027244,1.7584,0.6063,0.2374,0.0,2.7588,84.11,0.0,0.5513,0.2514,0.7492,3.33,0.8329,0.657,0.0164,0.0
22.03,18:00,0.8563,1.5327,1.6889,0.0,0.0,0.0269,0.8912,0.0,0.0216,0.2909,0.0,0.0,20.44,0.018,0.0029,0.00797,1.9278,0.6764,0.2603,0.0,1.5852,48.33,0.0,1.2418,0.5663,0.8214,3.65,0.9132,0.6743,0.0169,0.0
22.03,19:00,0.7551,1.4994,1.84,0.0,0.0,0.0269,1.0052,0.0,0.0174,0.0544,0.0,0.0,17.59,0.018,0.0005,0.001491,2.0915,0.7443,0.2823,0.0,0.2197,6.7,0.0,1.445,0.6589,0.8911,3.96,0.9907,0.7392,0.0185,0.0
22.03,20:00,0.637,1.3388,1.8288,1.1312,0.0827,0.0269,0.5057,0.0317,0.034,0.0,0.0,0.0,16.01,0.018,0.0,0.0,1.951,0.7018,0.2634,0.0,0.0235,0.72,0.0,0.2076,0.0947,0.8312,3.69,0.9241,0.802,0.02,0.0
22.03,21:00,0.6046,1.2207,1.6366,1.1985,0.1122,0.0269,0.4138,0.0336,0.0338,0.0,0.0,0.0,15.05,0.018,0.0,0.0,1.6881,0.6161,0.2279,0.0,0.0025,0.08,0.0,0.0222,0.0101,0.7193,3.2,0.7996,0.7481,0.0187,0.0
22.03,22:00,0.4988,0.8715,1.1809,0.8692,0.0956,0.0269,0.2947,0.0243,0.0244,0.0,0.0,0.0,14.21,0.018,0.0,0.0,1.0138,0.3727,0.1369,0.0,0.0003,0.01,0.0,0.0024,0.0011,0.4319,1.92,0.4802,0.6473,0.0162,0.0
22.03,23:00,0.4214,6.3716,11.6989,2.2843,0.0811,0.0269,1.7011,0.064,0.064,0.0,0.0,0.0,13.45,0.018,0.0,0.0,11.5945,4.3102,1.5653,0.0,1.64,50.0,0.0,0.0003,0.0001,11.25,50.0,0.2844,0.3887,0.0097,0.0
23.03,00:00,0.3754,0.3754,0.5951,0.0,0.0,0.0269,0.231,0.0,0.0041,0.0,0.0,0.0,12.77,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.2852,39.18,0.0,0.3754,0.1712,10.5824,47.03,0.0,0.5951,0.0149,0.0
23.03,01:00,0.3807,0.3807,0.6297,0.0,0.0,0.0269,0.2342,0.0,0.0042,0.0,0.0,0.0,12.12,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.9253,28.21,0.0,0.3807,0.1736,9.8768,43.9,0.0,0.6297,0.0157,0.0
23.03,02:00,0.4458,0.4458,0.6148,0.0,0.0,0.0269,0.2635,0.0,0.0049,0.0,0.0,0.0,11.5,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.504,15.37,0.0,0.4458,0.2033,9.1882,40.84,0.0,0.6148,0.0154,0.0
23.03,03:00,0.6209,0.6209,0.7428,0.1445,0.0278,0.0269,0.3085,0.004,0.0093,0.0,0.0,0.0,10.9,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0539,1.64,0.0,0.4763,0.2172,8.3578,37.15,0.0,0.7428,0.0186,0.0
23.03,04:00,0.8044,0.8044,1.1198,0.745,0.1435,0.0269,0.2397,0.0209,0.0217,0.0085,0.0,0.0,10.37,0.018,0.0001,0.000233,0.0,0.0,0.0,0.0,0.0058,0.18,0.0,0.0509,0.0232,7.1094,31.6,0.0,1.1198,0.028,0.0
23.03,05:00,0.7933,0.7933,1.982,0.4912,0.0946,0.0269,0.1945,0.0138,0.0219,0.2967,0.0,0.0,11.96,0.018,0.003,0.008131,0.0,0.0,0.0,0.0,0.0006,0.02,0.0,0.0054,0.0025,4.9042,21.8,0.0,1.982,0.0496,0.0
23.03,06:00,0.7894,0.7894,2.5013,0.0,0.0,0.0269,0.1167,0.0,0.0253,0.9247,0.0,0.0,16.36,0.018,0.0092,0.025337,0.0,0.0,0.0,0.0,0.1438,4.38,0.1353,0.0,0.0,2.1237,9.44,0.0,2.5013,0.0625,0.0
23.03,07:00,0.7179,1.1031,2.4912,0.0,0.0,0.0269,0.2609,0.0,0.0534,1.9474,0.0,0.0,24.36,0.018,0.0195,0.053358,1.1018,0.3852,0.1487,0.0,1.0372,31.62,0.8443,0.0,0.0,0.4694,2.09,0.5219,1.9113,0.0478,0.0
23.03,08:00,0.7856,1.8528,2.0569,0.0,0.0,0.0269,0.502,0.0,0.0749,2.7335,0.0,0.0,31.16,0.018,0.0273,0.074898,3.1054,1.0672,0.4192,0.0,1.9691,60.03,0.8808,0.0,0.0,1.3231,5.88,1.471,0.4225,0.0106,0.0
23.03,09:00,0.8525,1.3205,1.9174,0.0,0.0,0.0269,0.2211,0.0,0.0992,3.6206,0.913,0.0762,38.87,0.018,0.0362,0.099205,1.3806,0.468,0.1864,0.0,3.28,100.0,1.3872,0.0,0.0,0.5882,2.61,0.654,1.1908,0.0298,0.0
23.03,10:00,0.8151,1.6158,1.7852,0.0,0.0,0.0269,0.2083,0.0,0.1145,4.1773,2.5615,0.2138,44.29,0.018,0.0418,0.114458,2.386,0.8007,0.3221,0.0,3.2799,100.0,0.0,0.0,0.0,1.0166,4.52,1.1302,0.5294,0.0132,0.0
23.03,11:00,0.8168,1.2524,1.6073,0.0,0.0,0.0269,0.0173,0.0,0.1241,4.5284,3.2759,0.2734,48.08,0.018,0.0453,0.124077,1.3155,0.4356,0.1776,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5605,2.49,0.6231,0.9149,0.0229,0.0
23.03,12:00,0.7179,1.3631,1.5368,0.0,0.0,0.0269,0.1062,0.0,0.123,4.4908,3.1276,0.261,48.77,0.018,0.0449,0.123047,1.9615,0.6452,0.2648,0.0,3.2799,100.0,0.0001,0.0,0.0,0.8357,3.71,0.9291,0.5044,0.0126,0.0
23.03,13:00,0.7514,1.1637,1.4141,0.0,0.0,0.0269,0.0224,0.0,0.115,4.1956,3.0318,0.253,47.28,0.018,0.042,0.11496,1.2577,0.4124,0.1698,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5359,2.38,0.5958,0.7521,0.0188,0.0
23.03,14:00,0.8344,1.445,1.4625,0.0,0.0,0.0269,0.1593,0.0,0.1006,3.6715,2.2264,0.1858,43.89,0.018,0.0367,0.100598,1.8624,0.6106,0.2514,0.0,3.2799,100.0,0.0001,0.0,0.0,0.7935,3.53,0.8822,0.4823,0.0121,0.0
23.03,15:00,1.2162,1.6679,1.4346,0.0,0.0,0.0269,0.1674,0.0,0.0818,2.9861,1.318,0.11,39.15,0.018,0.0299,0.081818,1.3688,0.4518,0.1848,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5832,2.59,0.6484,0.7142,0.0179,0.0
23.03,16:00,1.2587,1.8722,1.4937,0.0,0.0,0.0269,0.312,0.0,0.0563,2.0532,0.1809,0.0151,32.64,0.018,0.0205,0.056259,1.8407,0.6136,0.2485,0.0,3.2799,100.0,0.0001,0.0,0.0,0.7843,3.49,0.8719,0.5249,0.0131,0.0
23.03,17:00,1.1321,1.6924,1.5669,0.0,0.0,0.0269,0.5731,0.0,0.0363,1.0808,0.0,0.0,25.81,0.018,0.0108,0.029614,1.636,0.5603,0.2209,0.0,2.7019,82.37,0.0,0.6116,0.2789,0.697,3.1,0.775,0.7058,0.0176,0.0
23.03,18:00,1.0015,1.7007,1.6725,0.0,0.0,0.0269,0.9873,0.0,0.023,0.2621,0.0,0.0,19.88,0.018,0.0026,0.007183,1.9858,0.6992,0.2681,0.0,1.3424,40.93,0.0,1.4386,0.656,0.8461,3.76,0.9406,0.6273,0.0157,0.0
23.03,19:00,0.8791,1.5859,1.7956,0.2587,0.0,0.0269,0.9082,0.0072,0.0228,0.0586,0.0,0.0,17.48,0.018,0.0006,0.001605,1.9649,0.7068,0.2653,0.0,0.1436,4.38,0.0,1.2685,0.5785,0.8371,3.72,0.9307,0.7615,0.019,0.0
23.03,20:00,0.6254,1.339,1.7825,1.2033,0.0943,0.0269,0.4839,0.0337,0.0352,0.0,0.0,0.0,16.1,0.018,0.0,0.0,1.9552,0.7136,0.264,0.0,0.0154,0.47,0.0,0.1357,0.0619,0.833,3.7,0.9262,0.7534,0.0188,0.0
23.03,21:00,0.5781,1.1831,1.6159,1.1686,0.1086,0.0269,0.401,0.0327,0.0329,0.0,0.0,0.0,15.28,0.018,0.0,0.0,1.6457,0.605,0.2222,0.0,0.0016,0.05,0.0,0.0145,0.0066,0.7012,3.12,0.7795,0.7497,0.0187,0.0
23.03,22:00,0.5887,0.9624,1.1621,0.9609,0.1131,0.0269,0.3107,0.0269,0.0269,0.0,0.0,0.0,14.48,0.018,0.0,0.0,1.009,0.3737,0.1362,0.0,0.0002,0.01,0.0,0.0016,0.0007,0.4299,1.91,0.4779,0.6311,0.0158,0.0
23.03,23:00,0.5741,6.518,11.6942,2.4262,0.1106,0.0269,1.7282,0.0679,0.0679,0.0,0.0,0.0,13.74,0.018,0.0,0.0,11.5778,4.304,1.563,0.0,1.64,50.0,0.0,0.0002,0.0001,11.25,50.0,0.2705,0.3869,0.0097,0.0
24.03,00:00,0.5797,0.5797,0.5441,0.0,0.0,0.0269,0.3228,0.0,0.0064,0.0,0.0,0.0,13.15,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0921,33.3,0.0,0.5797,0.2643,10.6391,47.28,0.0,0.5441,0.0136,0.0
24.03,01:00,0.5419,0.5419,0.6154,0.0,0.0,0.0269,0.3074,0.0,0.006,0.0,0.0,0.0,12.7,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.58,17.68,0.0,0.5419,0.2471,9.9493,44.22,0.0,0.6154,0.0154,0.0
24.03,02:00,0.5692,0.5692,0.6575,0.0211,0.0041,0.0269,0.3153,0.0006,0.0066,0.0,0.0,0.0,12.24,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.062,1.89,0.0,0.5481,0.2499,9.2132,40.95,0.0,0.6575,0.0164,0.0
24.03,03:00,0.7296,0.7296,0.8261,0.671,0.1293,0.0269,0.2216,0.0188,0.0194,0.0,0.0,0.0,11.82,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.2,0.0,0.0586,0.0267,8.2904,36.85,0.0,0.8261,0.0207,0.0
24.03,04:00,0.8004,0.8004,1.2156,0.7857,0.1514,0.0269,0.2296,0.022,0.0223,0.0085,0.0,0.0,11.48,0.018,0.0001,0.000233,0.0,0.0,0.0,0.0,0.0007,0.02,0.0,0.0063,0.0029,6.9355,30.82,0.0,1.2156,0.0304,0.0
24.03,05:00,0.8452,0.8452,2.0319,0.5994,0.1155,0.0269,0.2139,0.0168,0.0235,0.2452,0.0,0.0,13.21,0.018,0.0025,0.006718,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0007,0.0003,4.675,20.78,0.0,2.0319,0.0508,0.0
24.03,06:00,0.6933,0.6933,2.3139,0.0,0.0,0.0269,0.1119,0.0,0.0252,0.9204,0.0,0.0,18.69,0.018,0.0092,0.02522,0.0,0.0,0.0,0.0,0.2404,7.33,0.2271,0.0,0.0,2.1028,9.35,0.0,2.3139,0.0578,0.0
24.03,07:00,0.5569,0.8397,2.3345,0.0,0.0,0.0269,0.2251,0.0,0.0535,1.9529,0.0,0.0,27.29,0.018,0.0195,0.053508,0.8398,0.2828,0.1134,0.0,1.4184,43.24,1.1132,0.0,0.0,0.3578,1.59,0.3978,1.8925,0.0473,0.0
24.03,08:00,0.5766,1.5793,1.9052,0.0,0.0,0.0269,0.488,0.0,0.0793,2.8943,0.0,0.0,35.62,0.018,0.0289,0.079305,3.008,1.0027,0.4061,0.0,2.8099,85.67,1.315,0.0,0.0,1.2816,5.7,1.4249,0.322,0.0081,0.0
24.03,09:00,0.6106,1.0064,1.7847,0.0,0.0,0.0269,0.0896,0.0,0.1013,3.697,2.1932,0.183,43.06,0.018,0.037,0.101299,1.1994,0.3958,0.1619,0.0,3.28,100.0,0.4975,0.0,0.0,0.511,2.27,0.5681,1.1534,0.0288,0.0
24.03,10:00,0.5978,1.3294,1.6305,0.0,0.0,0.0269,0.1557,0.0,0.1163,4.2461,2.9167,0.2434,48.66,0.018,0.0425,0.116344,2.2241,0.7316,0.3003,0.0,3.2799,100.0,0.0,0.0,0.0,0.9476,4.21,1.0535,0.4599,0.0115,0.0
24.03,11:00,0.4851,0.8928,1.5073,0.0,0.0,0.0269,-0.0254,0.0,0.1246,4.5479,3.655,0.305,52.23,0.018,0.0455,0.124613,1.2435,0.4077,0.1679,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5298,2.35,0.589,0.8528,0.0213,0.0
24.03,12:00,0.6203,1.2194,1.4448,0.0,0.0,0.0269,0.0737,0.0,0.1243,4.5357,3.3162,0.2767,53.27,0.018,0.0454,0.124277,1.8392,0.5991,0.2483,0.0,3.2799,100.0,0.0001,0.0,0.0,0.7836,3.48,0.8712,0.4768,0.0119,0.0
24.03,13:00,0.6807,1.0729,1.3389,0.0,0.0,0.0269,-0.0019,0.0,0.1181,4.3097,3.2367,0.2701,52.32,0.018,0.0431,0.118087,1.2039,0.3922,0.1625,0.0,3.2799,100.0,0.0001,0.0,0.0,0.513,2.28,0.5703,0.7052,0.0176,0.0
24.03,14:00,0.7696,1.2964,1.31,0.0,0.0,0.0269,0.1052,0.0,0.1033,3.7718,2.4753,0.2066,48.79,0.018,0.0377,0.103346,1.6118,0.5267,0.2176,0.0,3.2799,100.0,0.0001,0.0,0.0,0.6867,3.05,0.7635,0.4617,0.0115,0.0
24.03,15:00,1.0286,1.4537,1.2959,0.0,0.0,0.0269,0.1352,0.0,0.0822,2.9997,1.5459,0.129,43.38,0.018,0.03,0.082192,1.2879,0.425,0.1739,0.0,3.2799,100.0,0.0001,0.0,0.0,0.5487,2.44,0.61,0.6181,0.0155,0.0
24.03,16:00,1.1499,1.705,1.3703,0.0,0.0,0.0269,0.2733,0.0,0.0563,2.0562,0.3511,0.0293,36.67,0.018,0.0206,0.056341,1.6653,0.5551,0.2248,0.0,3.2799,100.0,0.0001,0.0,0.0,0.7095,3.15,0.7888,0.4938,0.0123,0.0
24.03,17:00,0.8916,1.4348,1.479,0.0,0.0,0.0269,0.4489,0.0,0.0335,1.0801,0.0,0.0,29.65,0.018,0.0108,0.029596,1.5968,0.5431,0.2156,0.0,2.9447,89.78,0.0,0.3546,0.1617,0.6804,3.02,0.7564,0.6386,0.016,0.0
24.03,18:00,0.8981,1.5454,1.5866,0.0,0.0,0.0269,0.897,0.0,0.0213,0.2641,0.0,0.0,23.4,0.018,0.0026,0.007237,1.8511,0.6473,0.2499,0.0,1.7338,52.86,0.0,1.2812,0.5842,0.7887,3.51,0.8769,0.6123,0.0153,0.0
24.03,19:00,0.7963,1.4767,1.7161,0.0,0.0,0.0269,0.9664,0.0,0.0173,0.0623,0.0,0.0,20.91,0.018,0.0006,0.001706,1.9119,0.6804,0.2581,0.0,0.3971,12.11,0.0,1.4145,0.645,0.8146,3.62,0.9056,0.7098,0.0177,0.0
24.03,20:00,0.7049,1.373,1.7107,0.9977,0.0635,0.0269,0.5486,0.0279,0.0321,0.0,0.0,0.0,19.17,0.018,0.0,0.0,1.8574,0.6681,0.2507,0.0,0.0425,1.29,0.0,0.3753,0.1711,0.7914,3.52,0.8798,0.7331,0.0183,0.0
24.03,21:00,0.5691,1.1544,1.5595,1.1143,0.1019,0.0269,0.4002,0.0312,0.0316,0.0,0.0,0.0,18.14,0.018,0.0,0.0,1.6098,0.5854,0.2173,0.0,0.0045,0.14,0.0,0.0401,0.0183,0.6859,3.05,0.7626,0.7122,0.0178,0.0
24.03,22:00,0.643,0.9978,1.1253,0.9935,0.123,0.0269,0.3156,0.0278,0.0279,0.0,0.0,0.0,17.27,0.018,0.0,0.0,0.9652,0.3549,0.1303,0.0,0.0005,0.01,0.0,0.0043,0.002,0.4112,1.83,0.4572,0.6173,0.0154,0.0
24.03,23:00,0.5844,6.5188,11.6804,2.4465,0.1125,0.0269,1.7322,0.0685,0.0685,0.0,0.0,0.0,16.53,0.018,0.0,0.0,11.5949,4.2944,1.5653,0.0,1.64,50.0,0.0,0.0005,0.0002,11.25,50.0,0.2847,0.3701,0.0093,0.0
25.03,00:00,0.5806,0.5806,0.5546,0.0,0.0,0.0269,0.3235,0.0,0.0064,0.0,0.0,0.0,15.9,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0913,33.27,0.0,0.5806,0.2648,10.6274,47.23,0.0,0.5546,0.0139,0.0
25.03,01:00,0.5667,0.5667,0.6219,0.0,0.0,0.0269,0.3189,0.0,0.0062,0.0,0.0,0.0,15.27,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.5557,16.94,0.0,0.5667,0.2584,9.9304,44.14,0.0,0.6219,0.0155,0.0
