timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg
02.11,03:00,46.1031,298.0339,249.4115,298.0339,8.8822,2.6929,103.8574,5.9607,5.9607,249.4115,251.9308,92.2823,0.0
02.11,04:00,45.8166,348.9752,300.127,348.9752,8.827,2.6929,122.5669,6.9795,6.9795,300.127,303.1586,111.047,0.0
02.11,05:00,48.2039,406.5411,354.7538,406.5411,9.287,2.6929,143.2388,8.1308,8.1308,354.7538,358.3372,131.2589,0.0
02.11,06:00,51.0096,448.973,393.9837,448.973,9.8275,2.6929,158.2944,8.9795,8.9795,393.9837,397.9633,145.774,0.0
02.11,07:00,55.7684,453.0289,393.2879,453.0289,10.7443,2.6929,158.9538,9.0606,9.0606,393.2879,397.2605,145.5165,0.0
02.11,08:00,60.1081,429.7569,365.9523,429.7569,11.5804,2.6929,149.6757,8.5951,8.5951,365.9523,369.6487,135.4023,0.0
02.11,09:00,64.5339,408.046,340.077,408.046,12.4331,2.6929,140.9545,8.1609,8.1609,340.077,343.5121,125.8285,0.0
02.11,10:00,67.1721,391.9654,321.5453,391.9654,12.9414,2.6929,134.6061,7.8393,7.8393,321.5453,324.7933,118.9718,0.0
02.11,11:00,68.8135,381.5938,309.6525,381.5938,13.2576,2.6929,130.5219,7.6319,7.6319,309.6525,312.7803,114.5714,0.0
02.11,12:00,70.4979,377.4744,303.9067,377.4744,13.5821,2.6929,128.7205,7.5495,7.5495,303.9067,306.9765,112.4455,0.0
02.11,13:00,69.7708,377.0494,304.2059,377.0494,13.442,2.6929,128.6911,7.541,7.541,304.2059,307.2787,112.5562,0.0
02.11,14:00,71.0581,384.304,310.1134,384.304,13.6901,2.6929,131.1249,7.6861,7.6861,310.1134,313.2459,114.742,0.0
02.11,15:00,72.1154,395.2291,319.8826,395.2291,13.8938,2.6929,134.9432,7.9046,7.9046,319.8826,323.1137,118.3566,0.0
02.11,16:00,78.5409,414.902,332.9975,414.902,15.1317,2.6929,141.0337,8.298,8.298,332.9975,336.3611,123.2091,0.0
02.11,17:00,83.386,430.0165,343.1642,430.0165,16.0651,2.6929,145.7288,8.6003,8.6003,343.1642,346.6305,126.9708,0.0
02.11,18:00,85.5966,433.6079,344.5312,433.6079,16.491,2.6929,146.6605,8.6722,8.6722,344.5312,348.0113,127.4765,0.0
02.11,19:00,82.6504,411.9249,325.9818,411.9249,15.9234,2.6929,139.2296,8.2385,8.2385,325.9818,329.2745,120.6133,0.0
02.11,20:00,83.6668,382.7928,296.1348,382.7928,16.1192,2.6929,128.382,7.6559,7.6559,296.1348,299.1261,109.5699,0.0
02.11,21:00,80.5192,331.078,248.0533,331.078,15.5128,2.6929,109.9855,6.6216,6.6216,248.0533,250.5589,91.7797,0.0
02.11,22:00,72.0396,272.0733,198.0334,272.0733,13.8792,2.6929,89.8444,5.4415,5.4415,198.0334,200.0337,73.2723,0.0
02.11,23:00,62.438,213.9258,149.9729,213.9258,12.0293,2.6929,70.2122,4.2785,4.2785,149.9729,151.4878,55.49,0.0
03.11,00:00,56.5354,185.0524,127.2318,185.0524,10.8921,2.6929,60.6608,3.701,3.701,127.2318,128.517,47.0758,0.0
03.11,01:00,51.39,182.0886,129.3916,182.0886,9.9008,2.6929,60.4686,3.6418,3.6418,129.3916,130.6986,47.8749,0.0
03.11,02:00,48.1802,212.0812,162.2619,212.0812,9.2824,2.6929,72.0122,4.2416,4.2416,162.2619,163.901,60.0369,0.0
03.11,03:00,47.9707,255.1699,205.1272,255.1699,9.242,2.6929,87.832,5.1034,5.1034,205.1272,207.1992,75.8971,0.0
03.11,04:00,49.1177,306.4403,254.7494,306.4403,9.463,2.6929,106.4132,6.1288,6.1288,254.7494,257.3226,94.2573,0.0
03.11,05:00,51.3439,359.1979,304.7755,359.1979,9.8919,2.6929,125.3518,7.184,7.184,304.7755,307.854,112.7669,0.0
03.11,06:00,52.8267,398.8627,342.5756,398.8627,10.1776,2.6929,139.6235,7.9773,7.9773,342.5756,346.0359,126.753,0.0
03.11,07:00,56.0906,402.7835,343.2259,402.7835,10.8064,2.6929,140.4929,8.0557,8.0557,343.2259,346.6928,126.9936,0.0
03.11,08:00,60.5369,379.8864,316.1559,379.8864,11.663,2.6929,131.3337,7.5977,7.5977,316.1559,319.3494,116.9777,0.0
03.11,09:00,63.5708,355.7736,289.2807,355.7736,12.2476,2.6929,121.9743,7.1155,7.1155,289.2807,292.2027,107.0339,0.0
03.11,10:00,66.0032,338.9658,270.233,338.9658,12.7162,2.6929,115.3953,6.7793,6.7793,270.233,272.9626,99.9862,0.0
03.11,11:00,66.2498,327.4555,258.5936,327.4555,12.7637,2.6929,111.1363,6.5491,6.5491,258.5936,261.2057,95.6796,0.0
03.11,12:00,68.2619,320.8773,250.0893,320.8773,13.1513,2.6929,108.3773,6.4175,6.4175,250.0893,252.6155,92.533,0.0
03.11,13:00,67.3303,319.7166,249.8624,319.7166,12.9719,2.6929,108.1139,6.3943,6.3943,249.8624,252.3863,92.4491,0.0
03.11,14:00,70.6448,327.3615,254.1496,327.3615,13.6104,2.6929,110.3387,6.5472,6.5472,254.1496,256.7167,94.0353,0.0
03.11,15:00,72.9044,339.2363,263.6686,339.2363,14.0458,2.6929,114.2961,6.7847,6.7847,263.6686,266.3319,97.5574,0.0
03.11,16:00,78.1887,355.3218,274.3618,355.3218,15.0638,2.6929,119.2706,7.1064,7.1064,274.3618,277.1331,101.5138,0.0
03.11,17:00,78.6096,365.057,283.583,365.057,15.1449,2.6929,122.7635,7.3011,7.3011,283.583,286.4474,104.9257,0.0
03.11,18:00,81.0385,370.9907,287.0527,370.9907,15.6129,2.6929,124.5153,7.4198,7.4198,287.0527,289.9522,106.2095,0.0
03.11,19:00,80.528,357.2589,273.9635,357.2589,15.5145,2.6929,119.574,7.1452,7.1452,273.9635,276.7308,101.3665,0.0
03.11,20:00,80.5343,331.5465,248.502,331.5465,15.5157,2.6929,110.1544,6.6309,6.6309,248.502,251.0122,91.9458,0.0
03.11,21:00,75.8254,296.0243,217.9968,296.0243,14.6085,2.6929,97.9603,5.9205,5.9205,217.9968,220.1988,80.6588,0.0
03.11,22:00,67.4051,248.2019,178.9888,248.2019,12.9863,2.6929,81.905,4.964,4.964,178.9888,180.7967,66.2258,0.0
03.11,23:00,57.9356,207.577,148.145,207.577,11.1619,2.6929,68.6684,4.1515,4.1515,148.145,149.6414,54.8136,0.0
04.11,00:00,53.1666,198.4773,143.8576,198.4773,10.2431,2.6929,66.1633,3.9695,3.9695,143.8576,145.3107,53.2273,0.0
04.11,01:00,50.2659,216.7917,164.8606,216.7917,9.6842,2.6929,73.3756,4.3358,4.3358,164.8606,166.5258,60.9984,0.0
04.11,02:00,46.7141,249.855,201.1095,249.855,8.9999,2.6929,86.1034,4.9971,4.9971,201.1095,203.1409,74.4105,0.0
04.11,03:00,44.1492,292.074,245.4455,292.074,8.5058,2.6929,102.0136,5.8415,5.8415,245.4455,247.9248,90.8148,0.0
04.11,04:00,44.9684,342.0459,294.1067,342.0459,8.6636,2.6929,120.176,6.8409,6.8409,294.1067,297.0775,108.8195,0.0
04.11,05:00,48.7871,393.7494,341.5126,393.7494,9.3993,2.6929,138.4519,7.875,7.875,341.5126,344.9623,126.3597,0.0
04.11,06:00,53.2398,430.6211,373.6074,430.6211,10.2572,2.6929,151.1849,8.6124,8.6124,373.6074,377.3812,138.2347,0.0
04.11,07:00,54.0495,428.0825,370.2926,428.0825,10.4132,2.6929,150.1144,8.5616,8.5616,370.2926,374.033,137.0083,0.0
04.11,08:00,58.3394,405.768,343.9542,405.768,11.2397,2.6929,141.1957,8.1154,8.1154,343.9542,347.4285,127.2631,0.0
04.11,09:00,63.2648,385.4227,318.9364,385.4227,12.1886,2.6929,132.888,7.7085,7.7085,318.9364,322.158,118.0065,0.0
04.11,10:00,68.9328,373.7019,301.7215,373.7019,13.2806,2.6929,127.6105,7.474,7.474,301.7215,304.7692,111.637,0.0
04.11,11:00,69.8688,364.4352,291.6207,364.4352,13.4609,2.6929,124.0535,7.2887,7.2887,291.6207,294.5664,107.8997,0.0
04.11,12:00,69.9602,359.794,286.9354,359.794,13.4785,2.6929,122.3376,7.1959,7.1959,286.9354,289.8338,106.1661,0.0
04.11,13:00,69.6327,361.2586,288.7096,361.2586,13.4154,2.6929,122.9309,7.2252,7.2252,288.7096,291.6259,106.8226,0.0
04.11,14:00,74.7189,373.0056,295.3037,373.0056,14.3954,2.6929,126.3507,7.4601,7.4601,295.3037,298.2866,109.2624,0.0
04.11,15:00,80.7254,389.6076,305.7934,389.6076,15.5526,2.6929,131.389,7.7922,7.7922,305.7934,308.8822,113.1435,0.0
04.11,16:00,83.1971,404.8335,318.42,404.8335,16.0287,2.6929,136.5371,8.0967,8.0967,318.42,321.6364,117.8154,0.0
04.11,17:00,90.4514,422.0997,328.3317,422.0997,17.4264,2.6929,141.602,8.442,8.442,328.3317,331.6482,121.4827,0.0
04.11,18:00,91.8209,425.0336,329.8805,425.0336,17.6902,2.6929,142.4389,8.5007,8.5007,329.8805,333.2127,122.0558,0.0
04.11,19:00,92.3655,407.4526,311.9362,407.4526,17.7951,2.6929,135.9045,8.1491,8.1491,311.9362,315.0871,115.4164,0.0
04.11,20:00,92.4493,378.9846,283.67,378.9846,17.8113,2.6929,125.4621,7.5797,7.5797,283.67,286.5353,104.9579,0.0
04.11,21:00,90.5675,339.6549,246.5965,339.6549,17.4487,2.6929,111.3824,6.7931,6.7931,246.5965,249.0874,91.2407,0.0
04.11,22:00,78.4514,284.4803,203.9686,284.4803,15.1144,2.6929,93.2758,5.6896,5.6896,203.9686,206.0289,75.4684,0.0
04.11,23:00,68.8629,239.3715,168.8035,239.3715,13.2671,2.6929,78.4173,4.7874,4.7874,168.8035,170.5085,62.4573,0.0
05.11,00:00,62.2315,224.1583,160.3076,224.1583,11.9895,2.6929,73.9962,4.4832,4.4832,160.3076,161.9269,59.3138,0.0
05.11,01:00,56.5234,235.0973,176.7881,235.0973,10.8898,2.6929,78.9943,4.7019,4.7019,176.7881,178.5739,65.4116,0.0
05.11,02:00,53.114,270.1708,214.8862,270.1708,10.2329,2.6929,92.4338,5.4034,5.4034,214.8862,217.0568,79.5079,0.0
05.11,03:00,50.8687,316.8525,263.324,316.8525,9.8004,2.6929,109.9232,6.3371,6.3371,263.324,265.9838,97.4299,0.0
05.11,04:00,50.7492,369.0636,315.1313,369.0636,9.7773,2.6929,129.0688,7.3813,7.3813,315.1313,318.3145,116.5986,0.0
05.11,05:00,52.2926,427.1944,371.1528,427.1944,10.0747,2.6929,150.0942,8.5439,8.5439,371.1528,374.9018,137.3265,0.0
05.11,06:00,57.1186,472.3487,411.0779,472.3487,11.0045,2.6929,165.7962,9.447,9.447,411.0779,415.2302,152.0988,0.0
05.11,07:00,62.2287,476.0905,409.7232,476.0905,11.989,2.6929,166.2795,9.5218,9.5218,409.7232,413.8618,151.5976,0.0
05.11,08:00,69.9852,454.437,380.6073,454.437,13.4833,2.6929,157.001,9.0887,9.0887,380.6073,384.4518,140.8247,0.0
05.11,09:00,78.1408,435.8512,354.1332,435.8512,15.0546,2.6929,148.7768,8.717,8.717,354.1332,357.7104,131.0293,0.0
05.11,10:00,87.9499,427.0298,335.6891,427.0298,16.9444,2.6929,143.8423,8.5406,8.5406,335.6891,339.0799,124.205,0.0
05.11,11:00,90.297,418.1568,324.5812,418.1568,17.3966,2.6929,140.1846,8.3631,8.3631,324.5812,327.8598,120.095,0.0
05.11,12:00,90.0215,412.345,319.1002,412.345,17.3435,2.6929,138.1035,8.2469,8.2469,319.1002,322.3234,118.0671,0.0
05.11,13:00,90.1218,413.4759,320.1205,413.4759,17.3629,2.6929,138.5004,8.2695,8.2695,320.1205,323.3541,118.4446,0.0
05.11,14:00,93.0918,423.0898,326.698,423.0898,17.9351,2.6929,141.5063,8.4618,8.4618,326.698,329.998,120.8783,0.0
05.11,15:00,92.7141,433.5535,337.431,433.5535,17.8623,2.6929,145.4047,8.6711,8.6711,337.431,340.8394,124.8495,0.0
05.11,16:00,93.5558,447.642,350.5453,447.642,18.0245,2.6929,150.4191,8.9528,8.9528,350.5453,354.0862,129.7018,0.0
05.11,17:00,93.5459,457.8556,360.6666,457.8556,18.0226,2.6929,154.1621,9.1571,9.1571,360.6666,364.3097,133.4466,0.0
05.11,18:00,94.4383,458.8683,360.7858,458.8683,18.1945,2.6929,154.3781,9.1774,9.1774,360.7858,364.4301,133.4907,0.0
05.11,19:00,94.067,438.628,341.1154,438.628,18.1229,2.6929,147.0286,8.7726,8.7726,341.1154,344.561,126.2127,0.0
05.11,20:00,93.2296,406.452,310.0902,406.452,17.9616,2.6929,135.3879,8.129,8.129,310.0902,313.2224,114.7334,0.0
05.11,21:00,85.6875,353.8425,265.4734,353.8425,16.5085,2.6929,117.4266,7.0768,7.0768,265.4734,268.155,98.2252,0.0
05.11,22:00,76.2196,295.2429,216.8331,295.2429,14.6845,2.6929,97.6056,5.9049,5.9049,216.8331,219.0234,80.2283,0.0
05.11,23:00,66.9338,243.1246,174.4289,243.1246,12.8955,2.6929,80.1271,4.8625,4.8625,174.4289,176.1908,64.5387,0.0
06.11,00:00,59.3097,219.9165,159.0007,219.9165,11.4266,2.6929,72.9498,4.3983,4.3983,159.0007,160.6068,58.8303,0.0
06.11,01:00,53.2328,225.0384,170.0875,225.0384,10.2558,2.6929,75.8811,4.5008,4.5008,170.0875,171.8056,62.9324,0.0
06.11,02:00,48.5181,257.9358,207.3235,257.9358,9.3475,2.6929,88.7501,5.1587,5.1587,207.3235,209.4177,76.7097,0.0
06.11,03:00,46.3193,303.8547,254.9601,303.8547,8.9239,2.6929,105.952,6.0771,6.0771,254.9601,257.5354,94.3352,0.0
06.11,04:00,45.8856,354.7024,305.7286,354.7024,8.8403,2.6929,124.6528,7.094,7.094,305.7286,308.8167,113.1196,0.0
06.11,05:00,48.3593,412.7791,360.7756,412.7791,9.3169,2.6929,145.4968,8.2556,8.2556,360.7756,364.4198,133.487,0.0
06.11,06:00,51.1458,454.8304,399.6478,454.8304,9.8537,2.6929,160.4163,9.0966,9.0966,399.6478,403.6846,147.8697,0.0
06.11,07:00,58.4944,461.0693,398.5492,461.0693,11.2695,2.6929,161.4256,9.2214,9.2214,398.5492,402.5749,147.4632,0.0
06.11,08:00,69.5558,443.4754,370.1804,443.4754,13.4006,2.6929,153.0603,8.8695,8.8695,370.1804,373.9196,136.9668,0.0
06.11,09:00,80.2483,428.1369,344.4098,428.1369,15.4606,2.6929,145.5852,8.5627,8.5627,344.4098,347.8887,127.4316,0.0
06.11,10:00,92.0797,421.4517,326.0783,421.4517,17.7401,2.6929,141.082,8.429,8.429,326.0783,329.372,120.649,0.0
06.11,11:00,99.3804,417.4826,314.9212,417.4826,19.1466,2.6929,138.3604,8.3497,8.3497,314.9212,318.1022,116.5208,0.0
06.11,12:00,103.1678,415.5842,309.2923,415.5842,19.8763,2.6929,137.0074,8.3117,8.3117,309.2923,312.4164,114.4381,0.0
06.11,13:00,103.8688,416.7939,309.7958,416.7939,20.0114,2.6929,137.3287,8.3359,8.3359,309.7958,312.925,114.6244,0.0
06.11,14:00,105.4938,424.5206,315.8366,424.5206,20.3244,2.6929,139.8769,8.4904,8.4904,315.8366,319.0268,116.8595,0.0
06.11,15:00,104.593,433.8714,325.9856,433.8714,20.1509,2.6929,143.4585,8.6774,8.6774,325.9856,329.2784,120.6147,0.0
06.11,16:00,102.7573,444.8633,338.6849,444.8633,19.7972,2.6929,147.8036,8.8973,8.8973,338.6849,342.1059,125.3134,0.0
06.11,17:00,99.7136,451.7151,348.4814,451.7151,19.2108,2.6929,150.8419,9.0343,9.0343,348.4814,352.0015,128.9381,0.0
06.11,18:00,96.0507,448.3624,348.7886,448.3624,18.5051,2.6929,150.2498,8.9672,8.9672,348.7886,352.3117,129.0518,0.0
06.11,19:00,93.1739,426.1082,329.6049,426.1082,17.9509,2.6929,142.5976,8.5222,8.5222,329.6049,332.9343,121.9538,0.0
06.11,20:00,92.1103,394.3803,299.2473,394.3803,17.746,2.6929,131.1604,7.8876,7.8876,299.2473,302.27,110.7215,0.0
06.11,21:00,85.4037,345.8761,257.8677,345.8761,16.4539,2.6929,114.5579,6.9175,6.9175,257.8677,260.4725,95.4111,0.0
06.11,22:00,73.9995,287.8082,211.6706,287.8082,14.2568,2.6929,95.2678,5.7562,5.7562,211.6706,213.8087,78.3181,0.0
06.11,23:00,65.5436,240.2408,172.9502,240.2408,12.6276,2.6929,79.3121,4.8048,4.8048,172.9502,174.6972,63.9916,0.0
07.11,00:00,60.3375,223.1078,161.1427,223.1078,11.6246,2.6929,73.9403,4.4622,4.4622,161.1427,162.7704,59.6228,0.0
07.11,01:00,55.2575,232.4886,175.4588,232.4886,10.6459,2.6929,78.2586,4.6498,4.6498,175.4588,177.2311,64.9198,0.0
07.11,02:00,50.9721,266.6975,213.5682,266.6975,9.8203,2.6929,91.5334,5.334,5.334,213.5682,215.7255,79.0202,0.0
07.11,03:00,52.0261,317.2128,262.5349,317.2128,10.0233,2.6929,109.8542,6.3443,6.3443,262.5349,265.1868,97.1379,0.0
07.11,04:00,53.6397,371.2389,314.4232,371.2389,10.3342,2.6929,129.3637,7.4248,7.4248,314.4232,317.5992,116.3366,0.0
07.11,05:00,56.6845,431.3034,370.8728,431.3034,10.9208,2.6929,150.8367,8.6261,8.6261,370.8728,374.619,137.2229,0.0
07.11,06:00,55.4141,470.1497,410.5883,470.1497,10.6761,2.6929,165.2867,9.403,9.403,410.5883,414.7356,151.9177,0.0
07.11,07:00,54.7793,468.4349,409.519,468.4349,10.5538,2.6929,164.7687,9.3687,9.3687,409.519,413.6556,151.522,0.0
07.11,08:00,56.8273,441.0861,380.4162,441.0861,10.9484,2.6929,154.3953,8.8217,8.8217,380.4162,384.2588,140.754,0.0
07.11,09:00,59.3761,417.0988,354.1454,417.0988,11.4394,2.6929,145.1661,8.342,8.342,354.1454,357.7227,131.0338,0.0
07.11,10:00,57.3272,396.1494,335.434,396.1494,11.0447,2.6929,137.8481,7.923,7.923,335.434,338.8222,124.1106,0.0
07.11,11:00,55.2235,382.6626,324.1647,382.6626,10.6394,2.6929,133.2732,7.6533,7.6533,324.1647,327.4391,119.9409,0.0
07.11,12:00,55.6958,377.5434,318.6291,377.5434,10.7304,2.6929,131.3161,7.5509,7.5509,318.6291,321.8476,117.8928,0.0
07.11,13:00,56.2906,378.9499,319.4328,378.9499,10.8449,2.6929,131.728,7.579,7.579,319.4328,322.6594,118.1901,0.0
07.11,14:00,58.9166,388.0969,325.8885,388.0969,11.3509,2.6929,134.6226,7.7619,7.7619,325.8885,329.1803,120.5788,0.0
07.11,15:00,66.3989,406.2663,336.4687,406.2663,12.7924,2.6929,139.9788,8.1253,8.1253,336.4687,339.8674,124.4934,0.0
07.11,16:00,73.2847,426.3361,349.5209,426.3361,14.119,2.6929,146.1347,8.5267,8.5267,349.5209,353.0515,129.3228,0.0
07.11,17:00,81.4548,444.6106,359.5242,444.6106,15.6931,2.6929,151.41,8.8922,8.8922,359.5242,363.1557,133.0239,0.0
07.11,18:00,84.8454,448.0828,359.605,448.0828,16.3463,2.6929,152.0931,8.9617,8.9617,359.605,363.2373,133.0538,0.0
07.11,19:00,86.0893,429.0789,339.5597,429.0789,16.586,2.6929,144.916,8.5816,8.5816,339.5597,342.9896,125.6371,0.0
07.11,20:00,87.9727,399.2518,308.1663,399.2518,16.9488,2.6929,133.6633,7.985,7.985,308.1663,311.2791,114.0215,0.0
07.11,21:00,85.8689,351.6302,263.1037,351.6302,16.5435,2.6929,116.5848,7.0326,7.0326,263.1037,265.7613,97.3484,0.0
07.11,22:00,73.8261,290.3577,214.3663,290.3577,14.2233,2.6929,96.2318,5.8072,5.8072,214.3663,216.5316,79.3155,0.0
07.11,23:00,62.0585,235.5826,171.7888,235.5826,11.9562,2.6929,78.211,4.7117,4.7117,171.7888,173.5241,63.5619,0.0
08.11,00:00,54.5587,212.2791,156.1432,212.2791,10.5113,2.6929,70.9772,4.2456,4.2456,156.1432,157.7204,57.773,0.0
08.11,01:00,48.5034,216.9971,166.8087,216.9971,9.3447,2.6929,73.7568,4.3399,4.3399,166.8087,168.4936,61.7192,0.0
08.11,02:00,44.3867,249.8726,203.431,249.8726,8.5515,2.6929,86.5139,4.9975,4.9975,203.431,205.4859,75.2695,0.0
08.11,03:00,46.7749,299.5608,250.2581,299.5608,9.0116,2.6929,104.3001,5.9912,5.9912,250.2581,252.7859,92.5955,0.0
08.11,04:00,49.3484,352.5447,300.1644,352.5447,9.5075,2.6929,123.2612,7.0509,7.0509,300.1644,303.1963,111.0608,0.0
08.11,05:00,55.6008,413.3411,354.1629,413.3411,10.7121,2.6929,144.4453,8.2668,8.2668,354.1629,357.7403,131.0403,0.0
08.11,06:00,55.9954,452.1246,392.1679,452.1246,10.7881,2.6929,158.5831,9.0425,9.0425,392.1679,396.1292,145.1021,0.0
08.11,07:00,59.9435,454.8363,390.9438,454.8363,11.5487,2.6929,158.8909,9.0967,9.0967,390.9438,394.8928,144.6492,0.0
08.11,08:00,63.5692,430.2309,362.9951,430.2309,12.2472,2.6929,149.2484,8.6046,8.6046,362.9951,366.6618,134.3082,0.0
08.11,09:00,68.4714,409.5066,337.6249,409.5066,13.1917,2.6929,140.8058,8.1901,8.1901,337.6249,341.0352,124.9212,0.0
08.11,10:00,65.9362,388.7568,319.5924,388.7568,12.7033,2.6929,133.6454,7.7751,7.7751,319.5924,322.8206,118.2492,0.0
08.11,11:00,62.3422,374.1449,308.6847,374.1449,12.0108,2.6929,128.9171,7.4829,7.4829,308.6847,311.8027,114.2133,0.0
08.11,12:00,59.9712,366.2433,303.2094,366.2433,11.554,2.6929,126.4344,7.3249,7.3249,303.2094,306.2721,112.1875,0.0
08.11,13:00,59.5057,366.2934,303.7198,366.2934,11.4644,2.6929,126.5336,7.3259,7.3259,303.7198,306.7877,112.3763,0.0
08.11,14:00,61.2408,374.0416,309.6728,374.0416,11.7987,2.6929,129.0705,7.4808,7.4808,309.6728,312.8008,114.5789,0.0
08.11,15:00,64.474,387.3556,319.6528,387.3556,12.4216,2.6929,133.386,7.7471,7.7471,319.6528,322.8816,118.2715,0.0
08.11,16:00,71.7882,407.2674,332.1245,407.2674,13.8307,2.6929,139.4097,8.1453,8.1453,332.1245,335.4793,122.8861,0.0
08.11,17:00,79.925,425.132,341.7549,425.132,15.3984,2.6929,144.5406,8.5026,8.5026,341.7549,345.207,126.4493,0.0
08.11,18:00,87.1655,432.6789,342.0583,432.6789,16.7933,2.6929,146.0478,8.6536,8.6536,342.0583,345.5135,126.5616,0.0
08.11,19:00,89.9552,416.4386,323.2186,416.4386,17.3308,2.6929,139.6146,8.3288,8.3288,323.2186,326.4834,119.5909,0.0
08.11,20:00,91.968,388.3347,293.403,388.3347,17.7186,2.6929,128.9706,7.7667,7.7667,293.403,296.3666,108.5591,0.0
08.11,21:00,89.2536,345.8139,253.9947,345.8139,17.1956,2.6929,113.8666,6.9163,6.9163,253.9947,256.5603,93.978,0.0
08.11,22:00,80.276,291.4642,209.0763,291.4642,15.466,2.6929,95.5171,5.8293,5.8293,209.0763,211.1882,77.3582,0.0
08.11,23:00,68.5995,242.759,172.4179,242.759,13.2164,2.6929,79.7039,4.8552,4.8552,172.4179,174.1595,63.7946,0.0
09.11,00:00,58.128,222.1783,162.4098,222.1783,11.1989,2.6929,73.9835,4.4436,4.4436,162.4098,164.0503,60.0916,0.0
09.11,01:00,49.1449,229.0187,178.075,229.0187,9.4683,2.6929,78.0489,4.5804,4.5804,178.075,179.8738,65.8878,0.0
09.11,02:00,45.2253,263.8294,216.4181,263.8294,8.7131,2.6929,91.4807,5.2766,5.2766,216.4181,218.6041,80.0747,0.0
09.11,03:00,44.9563,313.3448,265.7046,313.3448,8.6613,2.6929,109.6649,6.2669,6.2669,265.7046,268.3885,98.3107,0.0
09.11,04:00,46.9615,368.7684,318.5888,368.7684,9.0476,2.6929,129.6184,7.3754,7.3754,318.5888,321.8069,117.8779,0.0
09.11,05:00,51.1141,430.9366,376.0244,430.9366,9.8476,2.6929,151.6696,8.6187,8.6187,376.0244,379.8226,139.129,0.0
09.11,06:00,55.3965,476.3638,416.7576,476.3638,10.6727,2.6929,167.5659,9.5273,9.5273,416.7576,420.9673,154.2003,0.0
09.11,07:00,60.0735,480.3259,416.0499,480.3259,11.5738,2.6929,168.2051,9.6065,9.6065,416.0499,420.2524,153.9385,0.0
09.11,08:00,66.4026,457.4591,387.146,457.4591,12.7931,2.6929,158.7301,9.1492,9.1492,387.146,391.0566,143.244,0.0
09.11,09:00,72.5028,436.458,360.3156,436.458,13.9684,2.6929,149.9781,8.7292,8.7292,360.3156,363.9552,133.3168,0.0
09.11,10:00,75.4563,419.9374,341.0362,419.9374,14.5374,2.6929,143.4137,8.3987,8.3987,341.0362,344.481,126.1834,0.0
09.11,11:00,75.813,408.2022,329.0653,408.2022,14.6061,2.6929,139.0532,8.164,8.164,329.0653,332.3892,121.7541,0.0
09.11,12:00,77.8637,404.8405,323.7069,404.8405,15.0012,2.6929,137.4657,8.0968,8.0968,323.7069,326.9767,119.7716,0.0
09.11,13:00,77.6195,405.6098,324.7104,405.6098,14.9542,2.6929,137.7899,8.1122,8.1122,324.7104,327.9903,120.1428,0.0
09.11,14:00,82.221,417.165,331.5946,417.165,15.8407,2.6929,141.2236,8.3433,8.3433,331.5946,334.9441,122.69,0.0
09.11,15:00,86.1528,431.8969,342.2867,431.8969,16.5982,2.6929,145.9372,8.6379,8.6379,342.2867,345.7441,126.6461,0.0
09.11,16:00,93.542,453.2613,356.1221,453.2613,18.0218,2.6929,152.4799,9.0652,9.0652,356.1221,359.7192,131.7652,0.0
09.11,17:00,98.5818,468.8897,366.6048,468.8897,18.9928,2.6929,157.3295,9.3778,9.3778,366.6048,370.3079,135.6438,0.0
09.11,18:00,103.4612,474.5567,367.3845,474.5567,19.9328,2.6929,158.558,9.4911,9.4911,367.3845,371.0955,135.9323,0.0
09.11,19:00,102.0938,452.4552,346.8578,452.4552,19.6694,2.6929,150.6997,9.0491,9.0491,346.8578,350.3614,128.3374,0.0
09.11,20:00,104.6523,422.6319,314.7998,422.6319,20.1623,2.6929,139.3312,8.4526,8.4526,314.7998,317.9796,116.4759,0.0
09.11,21:00,99.2435,380.7653,278.7066,380.7653,19.1202,2.6929,124.9346,7.6153,7.6153,278.7066,281.5218,103.1214,0.0
09.11,22:00,88.7902,323.7136,232.5742,323.7136,17.1063,2.6929,105.8517,6.4743,6.4743,232.5742,234.9234,86.0525,0.0
09.11,23:00,78.2224,279.4504,199.2157,279.4504,15.0703,2.6929,91.4731,5.589,5.589,199.2157,201.228,73.7098,0.0
10.11,00:00,70.8415,268.9493,196.1267,268.9493,13.6483,2.6929,88.9081,5.379,5.379,196.1267,198.1078,72.5669,0.0
10.11,01:00,63.324,282.7256,217.2076,282.7256,12.2,2.6929,95.2597,5.6545,5.6545,217.2076,219.4016,80.3668,0.0
10.11,02:00,60.5691,316.2927,253.1664,316.2927,11.6692,2.6929,108.0337,6.3259,6.3259,253.1664,255.7236,93.6716,0.0
10.11,03:00,61.1925,368.7843,304.5159,368.7843,11.7893,2.6929,127.1531,7.3757,7.3757,304.5159,307.5918,112.6709,0.0
10.11,04:00,63.3913,423.8349,356.8391,423.8349,12.213,2.6929,146.9364,8.4767,8.4767,356.8391,360.4435,132.0305,0.0
